time,lat,lon,depth,chla_acs
42892.97806,36.72,-158,5,0.105042172
42892.97736,36.72,-158,5,0.118451882
42892.97667,36.72,-158,5,0.122983072
42892.97597,36.73,-158,5,0.122983072
42892.97528,36.73,-158,5,0.110659406
42892.97458,36.73,-158,5,0.124796729
42892.97389,36.74,-158,5,0.102186732
42892.97319,36.74,-158,5,0.130906024
42892.9725,36.74,-158,5,0.126081462
42892.97181,36.75,-158,5,0.129508193
42892.97111,36.75,-158,5,0.120401769
42892.97042,36.75,-158,5,0.117149942
42892.96972,36.75,-158,5,0.113736824
42892.96903,36.76,-158,5,0.132561639
42892.96833,36.76,-158,5,0.116430107
42892.96764,36.76,-158,5,0.116430107
42892.96694,36.77,-158,5,0.120112769
42892.96625,36.77,-158,5,0.141346993
42892.96486,36.78,-158,5,0.092308444
42892.96417,36.78,-158,5,0.111458545
42892.96347,36.78,-158,5,0.122189303
42892.96278,36.78,-158,5,0.106473368
42892.96208,36.79,-158,5,0.106473368
42892.96139,36.79,-158,5,0.109807631
42892.96069,36.79,-158,5,0.113096937
42892.96,36.8,-158,5,0.113096937
42892.95931,36.8,-158,5,0.118776584
42892.95861,36.8,-158,5,0.093851292
42892.95792,36.8,-158,5,0.0965414
42892.95722,36.81,-158,5,0.11397431
42892.95653,36.81,-158,5,0.11397431
42892.95583,36.81,-158,5,0.111771421
42892.95514,36.82,-158,5,0.124279814
42892.95444,36.82,-158,5,0.124279814
42892.95375,36.82,-158,5,0.140007499
42892.95306,36.83,-158,5,0.127361113
42892.95236,36.83,-158,5,0.127361113
42892.95167,36.83,-158,5,0.119663598
42892.95097,36.83,-158,5,0.131522568
42892.94264,36.87,-158,5,0.117424596
42892.94194,36.87,-158,5,0.117424596
42892.94125,36.88,-158,5,0.19326024
42892.94056,36.88,-158,5,0.140095927
42892.93986,36.88,-158,5,0.140095927
42892.93917,36.89,-158,5,0.118112552
42892.93847,36.89,-158,5,0.116237822
42892.93778,36.89,-158,5,0.11710151
42892.93708,36.89,-158,5,0.11710151
42892.93639,36.9,-158,5,0.115335666
42892.93569,36.9,-158,5,0.119235363
42892.935,36.9,-158,5,0.119235363
42892.93431,36.91,-158,5,0.141048789
42892.93361,36.91,-158,5,0.126438929
42892.93292,36.91,-158,5,0.133676633
42892.93222,36.92,-158,5,0.133676633
42892.93153,36.92,-158,5,0.132762814
42892.93083,36.92,-158,5,0.121235069
42892.93014,36.92,-158,5,0.10968716
42892.92944,36.93,-158,5,0.115575976
42892.92875,36.93,-158,5,0.129986028
42892.92806,36.93,-158,5,0.123606169
42892.92736,36.94,-158,5,0.12296963
42892.92667,36.94,-158,5,0.141624631
42892.92597,36.94,-158,5,0.117060186
42892.92528,36.95,-158,5,0.119814607
42892.92458,36.95,-158,5,0.119814607
42892.92389,36.95,-158,5,0.113783102
42892.92319,36.95,-158,5,0.103535111
42892.9225,36.96,-158,5,0.127833989
42892.92181,36.96,-158,5,0.103852158
42892.92111,36.96,-158,5,0.128689063
42892.92042,36.97,-158,5,0.125029188
42892.91972,36.97,-158,5,0.117208373
42892.91903,36.97,-158,5,0.125575853
42892.91833,36.98,-158,5,0.128217221
42892.91764,36.98,-158,5,0.084896874
42892.91694,36.98,-158,5,0.143421976
42892.91625,36.98,-158,5,0.135813332
42892.91556,36.99,-158,5,0.136131841
42892.91486,36.99,-158,5,0.126463012
42892.91417,36.99,-158,5,0.117939881
42892.91347,37,-158,5,0.112872044
42892.91278,37,-158,5,0.112872044
42892.91208,37,-158,5,0.117546354
42892.91139,37,-158,5,0.131567845
42892.91069,37,-158,5,0.149178436
42892.91,37,-158,5,0.118633163
42892.90931,37,-158,5,0.118633163
42892.90167,37,-158,5,0.133309157
42892.90097,37,-158,5,0.133309157
42892.90028,37,-158,5,0.123853439
42892.89958,37,-158,5,0.112385721
42892.89889,37,-158,5,0.125928776
42892.89819,37,-158,5,0.115941299
42892.8975,37,-158,5,0.11028768
42892.89681,37,-158,5,0.139995889
42892.89611,37,-158,5,0.139995889
42892.89542,37,-158,5,0.118940614
42892.89472,37,-158,5,0.118940614
42892.89403,37,-158,5,0.126222241
42892.89333,37,-158,5,0.126222241
42892.89264,37,-158,5,0.139605172
42892.89194,37,-158,5,0.123927528
42892.89125,37,-158,5,0.125609146
42892.89056,37,-158,5,0.104667881
42892.88986,37,-158,5,0.126685002
42892.88917,37,-158,5,0.13274692
42892.88847,37,-158,5,0.100959864
42892.88778,37,-158,5,0.127826704
42892.88708,37,-158,5,0.121681463
42892.88639,37,-158,5,0.153263496
42892.88569,37,-158,5,0.100780697
42892.885,37,-158,5,0.128194941
42892.88431,37,-158,5,0.109043217
42892.88361,37,-158,5,0.126377152
42892.88292,37,-158,5,0.109851701
42892.88222,37,-158,5,0.109851701
42892.88153,37,-158,5,0.120215848
42892.88083,37,-158,5,0.111181962
42892.88014,37,-158,5,0.108706762
42892.87944,37,-158,5,0.109284758
42892.87875,37,-158,5,0.109284758
42892.87806,37,-158,5,0.128791874
42892.87736,37,-158,5,0.118276863
42892.87667,37,-158,5,0.118276863
42892.87597,37,-158,5,0.115037706
42892.87528,37,-158,5,0.106464009
42892.87458,37,-158,5,0.11834177
42892.87389,37,-158,5,0.103900266
42892.87319,37,-158,5,0.085884731
42892.8725,37,-158,5,0.132602276
42892.87181,37,-158,5,0.137861716
42892.87111,37,-158,5,0.135925086
42892.87042,37,-158,5,0.114185478
42892.86972,37,-158,5,0.094037176
42892.86903,37,-158,5,0.118418227
42892.86069,37,-158,5,0.141067779
42892.86,37,-158,5,0.105444342
42892.85931,37,-158,5,0.155161368
42892.85861,37,-158,5,0.155161368
42892.85792,37,-158,5,0.138723745
42892.85722,37,-158,5,0.138723745
42892.85653,37,-158,5,0.144753254
42892.85583,37,-158,5,0.130779802
42892.85514,37,-158,5,0.12499155
42892.85444,37,-158,5,0.139315771
42892.85375,37,-158,5,0.148439334
42892.85306,37,-158,5,0.135482475
42892.85236,37,-158,5,0.132271361
42892.85167,37,-158,5,0.144764121
42892.85097,37,-158,5,0.150417602
42892.85028,37,-158,5,0.150417602
42892.84958,37,-158,5,0.137766622
42892.84889,37,-158,5,0.135504759
42892.84819,37,-158,5,0.169648066
42892.8475,37,-158,5,0.209195314
42892.84681,37,-158,5,0.201802941
42892.84611,37,-158,5,0.137365124
42892.84542,37,-158,5,0.131213595
42892.84472,37,-158,5,0.119144119
42892.84403,37,-158,5,0.128066471
42892.84333,37,-158,5,0.128066471
42892.84264,37,-158,5,0.124325087
42892.84194,37,-158,5,0.137288363
42892.84125,37,-158,5,0.148110514
42892.84056,37,-158,5,0.127574439
42892.83986,37,-158,5,0.127574439
42892.83917,37,-158,5,0.143377417
42892.83847,37,-158,5,0.132855125
42892.83778,37,-158,5,0.129727123
42892.83708,37,-158,5,0.129727123
42892.83639,37,-158,5,0.135339001
42892.83569,37,-158,5,0.146717549
42892.835,37,-158,5,0.146146231
42892.83431,37,-158,5,0.142377545
42892.83361,37,-158,5,0.142377545
42892.83292,37,-158,5,0.150009467
42892.83222,37,-158,5,0.123833634
42892.83153,37,-158,5,0.138368526
42892.83083,37,-158,5,0.130509084
42892.83014,37,-158,5,0.137971065
42892.82944,37,-158,5,0.154287769
42892.82875,37,-158,5,0.154287769
42892.82806,37,-158,5,0.148465647
42892.82736,37,-158,5,0.148465647
42892.81972,37,-158,5,0.174528766
42892.81903,37,-158,5,0.161692574
42892.81833,37,-158,5,0.166736018
42892.81764,37,-158,5,0.166448165
42892.81694,37,-158,5,0.166455942
42892.81625,37,-158,5,0.178034635
42892.81556,37,-158,5,0.182443255
42892.81486,37,-158,5,0.175828198
42892.81417,37,-158,5,0.177955401
42892.81347,37,-158,5,0.207435031
42892.81278,37,-158,5,0.207435031
