time,lat,lon,depth,Chlorophyll
42492.84169,26.356,-158.156,2700.6,0.0882
42492.84169,26.356,-158.156,2701.6,0.0886
42492.84169,26.356,-158.156,2703.5,0.0886
42492.84169,26.356,-158.156,2704.5,0.0886
42492.84169,26.356,-158.156,2705.5,0.0886
42492.84169,26.356,-158.156,2706.5,0.0882
42492.84169,26.356,-158.156,2707.4,0.0886
42492.84169,26.356,-158.156,2708.4,0.0886
42492.84169,26.356,-158.156,2709.4,0.0882
42492.84169,26.356,-158.156,2710.4,0.0882
42492.84169,26.356,-158.156,2711.4,0.0882
42492.84169,26.356,-158.156,2713.3,0.0882
42492.84169,26.356,-158.156,2714.3,0.0882
42492.84169,26.356,-158.156,2715.3,0.0882
42492.84169,26.356,-158.156,2716.3,0.0886
42492.84169,26.356,-158.156,2717.2,0.0886
42492.84169,26.356,-158.156,2718.2,0.0882
42492.84169,26.356,-158.156,2719.2,0.0886
42492.84169,26.356,-158.156,2720.2,0.0882
42492.84169,26.356,-158.156,2721.2,0.0882
42492.84169,26.356,-158.156,2722.1,0.0886
42492.84169,26.356,-158.156,2723.1,0.0882
42492.84169,26.356,-158.156,2724.1,0.0882
42492.84169,26.356,-158.156,2725.1,0.0884
42492.84169,26.356,-158.156,2727,0.0886
42492.84169,26.356,-158.156,2728,0.0882
42492.84169,26.356,-158.156,2730,0.0886
42492.84169,26.356,-158.156,2731,0.0882
42492.84169,26.356,-158.156,2732,0.0882
42492.84169,26.356,-158.156,2732.9,0.0882
42492.84169,26.356,-158.156,2733.9,0.0882
42492.84169,26.356,-158.156,2734.9,0.0882
42492.84169,26.356,-158.156,2735.9,0.0882
42492.84169,26.356,-158.156,2737.8,0.0886
42492.84169,26.356,-158.156,2738.8,0.0886
42492.84169,26.356,-158.156,2739.8,0.0886
42492.84169,26.356,-158.156,2740.8,0.0885
42492.84169,26.356,-158.156,2741.8,0.0882
42492.84169,26.356,-158.156,2742.7,0.0882
42492.84169,26.356,-158.156,2743.7,0.0886
42492.84169,26.356,-158.156,2745.7,0.0882
42492.84169,26.356,-158.156,2746.7,0.0882
42492.84169,26.356,-158.156,2747.6,0.0882
42492.84169,26.356,-158.156,2748.6,0.0886
42492.84169,26.356,-158.156,2749.6,0.0882
42492.84169,26.356,-158.156,2750.6,0.0886
42492.84169,26.356,-158.156,2752.5,0.0882
42492.84169,26.356,-158.156,2753.5,0.0882
42492.84169,26.356,-158.156,2754.5,0.0883
42492.84169,26.356,-158.156,2755.5,0.0886
42492.84169,26.356,-158.156,2756.5,0.0886
42492.84169,26.356,-158.156,2757.4,0.0882
42492.84169,26.356,-158.156,2759.4,0.0886
42492.84169,26.356,-158.156,2760.4,0.0884
42492.84169,26.356,-158.156,2761.4,0.0882
42492.84169,26.356,-158.156,2762.4,0.0882
42492.84169,26.356,-158.156,2763.3,0.0886
42492.84169,26.356,-158.156,2764.3,0.0882
42492.84169,26.356,-158.156,2765.3,0.0886
42492.84169,26.356,-158.156,2766.3,0.0882
42492.84169,26.356,-158.156,2767.3,0.0886
42492.84169,26.356,-158.156,2768.2,0.0882
42492.84169,26.356,-158.156,2769.2,0.0882
42492.84169,26.356,-158.156,2771.2,0.0882
42492.84169,26.356,-158.156,2772.2,0.0882
42492.84169,26.356,-158.156,2773.1,0.0882
42492.84169,26.356,-158.156,2774.1,0.0885
42492.84169,26.356,-158.156,2775.1,0.0882
42492.84169,26.356,-158.156,2777.1,0.0879
42492.84169,26.356,-158.156,2778,0.0886
42492.84169,26.356,-158.156,2780,0.0882
42492.84169,26.356,-158.156,2781,0.0882
42492.84169,26.356,-158.156,2782.9,0.0886
42492.84169,26.356,-158.156,2783.9,0.0882
42492.84169,26.356,-158.156,2784.9,0.0884
42492.84169,26.356,-158.156,2785.9,0.0882
42492.84169,26.356,-158.156,2786.9,0.0886
42492.84169,26.356,-158.156,2787.8,0.0882
42492.84169,26.356,-158.156,2788.8,0.088
42492.84169,26.356,-158.156,2789.8,0.0882
42492.84169,26.356,-158.156,2790.8,0.0882
42492.84169,26.356,-158.156,2791.8,0.0882
42492.84169,26.356,-158.156,2792.7,0.0882
42492.84169,26.356,-158.156,2793.7,0.0882
42492.84169,26.356,-158.156,2794.7,0.0882
42492.84169,26.356,-158.156,2795.7,0.0884
42492.84169,26.356,-158.156,2796.7,0.0886
42492.84169,26.356,-158.156,2798.6,0.0882
42492.84169,26.356,-158.156,2799.6,0.0882
42492.84169,26.356,-158.156,2800.6,0.0886
42492.84169,26.356,-158.156,2801.6,0.0882
42492.84169,26.356,-158.156,2802.5,0.0882
42492.84169,26.356,-158.156,2803.5,0.0882
42492.84169,26.356,-158.156,2804.5,0.0886
42492.84169,26.356,-158.156,2805.5,0.0886
42492.84169,26.356,-158.156,2806.5,0.0882
42492.84169,26.356,-158.156,2807.4,0.0882
42492.84169,26.356,-158.156,2808.4,0.0886
42492.84169,26.356,-158.156,2809.4,0.0882
42492.84169,26.356,-158.156,2810.4,0.0882
42492.84169,26.356,-158.156,2811.4,0.0882
42492.84169,26.356,-158.156,2812.4,0.0884
42492.84169,26.356,-158.156,2814.3,0.0882
42492.84169,26.356,-158.156,2815.3,0.0882
42492.84169,26.356,-158.156,2816.3,0.0882
42492.84169,26.356,-158.156,2817.3,0.0882
42492.84169,26.356,-158.156,2818.2,0.0884
42492.84169,26.356,-158.156,2819.2,0.0879
42492.84169,26.356,-158.156,2820.2,0.0882
42492.84169,26.356,-158.156,2821.2,0.0882
42492.84169,26.356,-158.156,2822.2,0.0882
42492.84169,26.356,-158.156,2823.1,0.0882
42492.84169,26.356,-158.156,2824.1,0.0882
42492.84169,26.356,-158.156,2825.1,0.0882
42492.84169,26.356,-158.156,2826.1,0.0882
42492.84169,26.356,-158.156,2827.1,0.0882
42492.84169,26.356,-158.156,2828,0.0882
42492.84169,26.356,-158.156,2829,0.0886
42492.84169,26.356,-158.156,2830,0.0882
42492.84169,26.356,-158.156,2831,0.0882
42492.84169,26.356,-158.156,2832,0.0886
42492.84169,26.356,-158.156,2832.9,0.0882
42492.84169,26.356,-158.156,2833.9,0.0882
42492.84169,26.356,-158.156,2834.9,0.0882
42492.84169,26.356,-158.156,2835.9,0.0879
42492.84169,26.356,-158.156,2836.9,0.0882
42492.84169,26.356,-158.156,2837.8,0.0886
42492.84169,26.356,-158.156,2838.8,0.0882
42492.84169,26.356,-158.156,2839.8,0.0882
42492.84169,26.356,-158.156,2840.8,0.0886
42492.84169,26.356,-158.156,2841.8,0.0886
42492.84169,26.356,-158.156,2842.7,0.0882
42492.84169,26.356,-158.156,2843.7,0.0886
42492.84169,26.356,-158.156,2844.7,0.0882
42492.84169,26.356,-158.156,2845.7,0.0882
42492.84169,26.356,-158.156,2846.7,0.0882
42492.84169,26.356,-158.156,2847.6,0.0882
42492.84169,26.356,-158.156,2848.6,0.0882
42492.84169,26.356,-158.156,2849.6,0.0882
42492.84169,26.356,-158.156,2850.6,0.0882
42492.84169,26.356,-158.156,2851.6,0.0882
42492.84169,26.356,-158.156,2852.5,0.0882
42492.84169,26.356,-158.156,2853.5,0.0882
42492.84169,26.356,-158.156,2854.5,0.0882
42492.84169,26.356,-158.156,2855.5,0.0882
42492.84169,26.356,-158.156,2856.5,0.0886
42492.84169,26.356,-158.156,2857.4,0.0882
42492.84169,26.356,-158.156,2858.4,0.0882
42492.84169,26.356,-158.156,2859.4,0.0882
42492.84169,26.356,-158.156,2861.4,0.0882
42492.84169,26.356,-158.156,2862.3,0.0882
42492.84169,26.356,-158.156,2863.3,0.0882
42492.84169,26.356,-158.156,2864.3,0.0882
42492.84169,26.356,-158.156,2865.3,0.0886
42492.84169,26.356,-158.156,2866.3,0.0882
42492.84169,26.356,-158.156,2868.2,0.0879
42492.84169,26.356,-158.156,2869.2,0.0882
42492.84169,26.356,-158.156,2870.2,0.0882
42492.84169,26.356,-158.156,2871.2,0.0882
42492.84169,26.356,-158.156,2872.1,0.0882
42492.84169,26.356,-158.156,2873.1,0.0882
42492.84169,26.356,-158.156,2875.1,0.0882
42492.84169,26.356,-158.156,2876.1,0.0882
42492.84169,26.356,-158.156,2877,0.0881
42492.84169,26.356,-158.156,2878,0.0882
42492.84169,26.356,-158.156,2879,0.0886
42492.84169,26.356,-158.156,2881,0.0882
42492.84169,26.356,-158.156,2881.9,0.0882
42492.84169,26.356,-158.156,2882.9,0.0883
42492.84169,26.356,-158.156,2883.9,0.0879
42492.84169,26.356,-158.156,2884.9,0.0879
42492.84169,26.356,-158.156,2886.8,0.0882
42492.84169,26.356,-158.156,2887.8,0.0882
42492.84169,26.356,-158.156,2888.8,0.0882
42492.84169,26.356,-158.156,2889.8,0.0882
42492.84169,26.356,-158.156,2890.8,0.0882
42492.84169,26.356,-158.156,2891.7,0.0882
42492.84169,26.356,-158.156,2892.7,0.0882
42492.84169,26.356,-158.156,2893.7,0.0882
42492.84169,26.356,-158.156,2894.7,0.0882
42492.84169,26.356,-158.156,2896.6,0.0882
42492.84169,26.356,-158.156,2897.6,0.0882
42492.84169,26.356,-158.156,2898.6,0.0883
42492.84169,26.356,-158.156,2899.6,0.0882
42492.84169,26.356,-158.156,2901.5,0.0879
42492.84169,26.356,-158.156,2902.5,0.0882
42492.84169,26.356,-158.156,2903.5,0.0882
42492.84169,26.356,-158.156,2904.5,0.0882
42492.84169,26.356,-158.156,2905.5,0.0882
42492.84169,26.356,-158.156,2907.4,0.0882
42492.84169,26.356,-158.156,2908.4,0.0882
42492.84169,26.356,-158.156,2909.4,0.0882
42492.84169,26.356,-158.156,2910.4,0.0886
42492.84169,26.356,-158.156,2911.3,0.0882
42492.84169,26.356,-158.156,2912.3,0.088
42492.84169,26.356,-158.156,2913.3,0.0884
42492.84169,26.356,-158.156,2914.3,0.0882
42492.84169,26.356,-158.156,2915.3,0.0882
42492.84169,26.356,-158.156,2916.2,0.088
42492.84169,26.356,-158.156,2917.2,0.0882
42492.84169,26.356,-158.156,2918.2,0.0882
42492.84169,26.356,-158.156,2919.2,0.0882
42492.84169,26.356,-158.156,2920.2,0.0882
42492.84169,26.356,-158.156,2921.1,0.0882
42492.84169,26.356,-158.156,2922.1,0.0882
42492.84169,26.356,-158.156,2923.1,0.0882
42492.84169,26.356,-158.156,2924.1,0.0882
42492.84169,26.356,-158.156,2925.1,0.0882
42492.84169,26.356,-158.156,2926,0.0882
42492.84169,26.356,-158.156,2927,0.0881
42492.84169,26.356,-158.156,2928,0.0882
42492.84169,26.356,-158.156,2929,0.0882
42492.84169,26.356,-158.156,2930,0.0882
42492.84169,26.356,-158.156,2930.9,0.0882
42492.84169,26.356,-158.156,2931.9,0.088
42492.84169,26.356,-158.156,2932.9,0.0882
42492.84169,26.356,-158.156,2933.9,0.0882
42492.84169,26.356,-158.156,2934.9,0.0882
42492.84169,26.356,-158.156,2935.8,0.0882
42492.84169,26.356,-158.156,2936.8,0.088
42492.84169,26.356,-158.156,2937.8,0.0882
42492.84169,26.356,-158.156,2938.8,0.0882
42492.84169,26.356,-158.156,2939.8,0.0882
42492.84169,26.356,-158.156,2940.7,0.0882
42492.84169,26.356,-158.156,2941.7,0.0882
42492.84169,26.356,-158.156,2942.7,0.0879
42492.84169,26.356,-158.156,2943.7,0.0882
42492.84169,26.356,-158.156,2944.7,0.0882
42492.84169,26.356,-158.156,2945.6,0.0882
42492.84169,26.356,-158.156,2946.6,0.0882
42492.84169,26.356,-158.156,2947.6,0.0882
42492.84169,26.356,-158.156,2948.6,0.0881
42492.84169,26.356,-158.156,2949.5,0.0882
42492.84169,26.356,-158.156,2950.5,0.0883
42492.84169,26.356,-158.156,2951.5,0.0882
42492.84169,26.356,-158.156,2952.5,0.0883
42492.84169,26.356,-158.156,2953.5,0.0882
42492.84169,26.356,-158.156,2954.4,0.088
42492.84169,26.356,-158.156,2955.4,0.0882
42492.84169,26.356,-158.156,2956.4,0.0882
42492.84169,26.356,-158.156,2957.4,0.0882
42492.84169,26.356,-158.156,2958.4,0.0882
42492.84169,26.356,-158.156,2959.3,0.0882
42492.64443,26.264,-158.091,2,0.0958
42492.64443,26.264,-158.091,3,0.0956
42492.64443,26.264,-158.091,4,0.0962
42492.64443,26.264,-158.091,5,0.0965
42492.64443,26.264,-158.091,6,0.0965
42492.64443,26.264,-158.091,7,0.0967
42492.64443,26.264,-158.091,7.9,0.0971
42492.64443,26.264,-158.091,8.9,0.098
42492.64443,26.264,-158.091,9.9,0.0989
42492.64443,26.264,-158.091,10.9,0.0985
42492.64443,26.264,-158.091,11.9,0.0995
42492.64443,26.264,-158.091,12.9,0.0997
42492.64443,26.264,-158.091,13.9,0.0999
42492.64443,26.264,-158.091,14.9,0.1005
42492.64443,26.264,-158.091,15.9,0.1003
42492.64443,26.264,-158.091,16.9,0.1016
42492.64443,26.264,-158.091,17.9,0.1006
42492.64443,26.264,-158.091,18.9,0.1012
42492.64443,26.264,-158.091,19.9,0.1016
42492.64443,26.264,-158.091,20.9,0.101
42492.64443,26.264,-158.091,21.9,0.108
42492.64443,26.264,-158.091,22.8,0.1025
42492.64443,26.264,-158.091,23.8,0.101
42492.64443,26.264,-158.091,24.8,0.1014
42492.64443,26.264,-158.091,25.8,0.1011
42492.64443,26.264,-158.091,26.8,0.1046
42492.64443,26.264,-158.091,27.8,0.1011
42492.64443,26.264,-158.091,28.8,0.1012
42492.64443,26.264,-158.091,29.8,0.1019
42492.64443,26.264,-158.091,30.8,0.1019
42492.64443,26.264,-158.091,31.8,0.1021
42492.64443,26.264,-158.091,32.8,0.1033
42492.64443,26.264,-158.091,33.8,0.1039
42492.64443,26.264,-158.091,34.8,0.1046
42492.64443,26.264,-158.091,35.8,0.1055
42492.64443,26.264,-158.091,36.8,0.107
42492.64443,26.264,-158.091,37.7,0.1105
42492.64443,26.264,-158.091,38.7,0.1104
42492.64443,26.264,-158.091,39.7,0.1089
42492.64443,26.264,-158.091,40.7,0.1126
42492.64443,26.264,-158.091,41.7,0.1127
42492.64443,26.264,-158.091,42.7,0.114
42492.64443,26.264,-158.091,43.7,0.1157
42492.64443,26.264,-158.091,44.7,0.1193
42492.64443,26.264,-158.091,45.7,0.1223
42492.64443,26.264,-158.091,47.7,0.1294
42492.64443,26.264,-158.091,48.7,0.1326
42492.64443,26.264,-158.091,49.7,0.1367
42492.64443,26.264,-158.091,50.7,0.1393
42492.64443,26.264,-158.091,51.7,0.1397
42492.64443,26.264,-158.091,52.6,0.1415
42492.64443,26.264,-158.091,53.6,0.1438
42492.64443,26.264,-158.091,54.6,0.1523
42492.64443,26.264,-158.091,55.6,0.153
42492.64443,26.264,-158.091,56.6,0.1562
42492.64443,26.264,-158.091,57.6,0.1555
42492.64443,26.264,-158.091,58.6,0.1599
42492.64443,26.264,-158.091,59.6,0.1657
42492.64443,26.264,-158.091,60.6,0.1692
42492.64443,26.264,-158.091,61.6,0.1728
42492.64443,26.264,-158.091,62.6,0.1769
42492.64443,26.264,-158.091,63.6,0.185
42492.64443,26.264,-158.091,64.6,0.1954
42492.64443,26.264,-158.091,65.6,0.1965
42492.64443,26.264,-158.091,66.6,0.2119
42492.64443,26.264,-158.091,67.5,0.2265
42492.64443,26.264,-158.091,69.5,0.2921
42492.64443,26.264,-158.091,70.5,0.325
42492.64443,26.264,-158.091,71.5,0.3303
42492.64443,26.264,-158.091,72.5,0.325
42492.64443,26.264,-158.091,73.5,0.335
42492.64443,26.264,-158.091,74.5,0.3381
42492.64443,26.264,-158.091,75.5,0.3346
42492.64443,26.264,-158.091,76.5,0.33
42492.64443,26.264,-158.091,77.5,0.3219
42492.64443,26.264,-158.091,78.5,0.3513
42492.64443,26.264,-158.091,79.5,0.336
42492.64443,26.264,-158.091,80.5,0.3308
42492.64443,26.264,-158.091,81.4,0.3054
42492.64443,26.264,-158.091,82.4,0.287
42492.64443,26.264,-158.091,83.4,0.2837
42492.64443,26.264,-158.091,84.4,0.2912
42492.64443,26.264,-158.091,85.4,0.282
42492.64443,26.264,-158.091,86.4,0.2737
42492.64443,26.264,-158.091,87.4,0.2658
42492.64443,26.264,-158.091,88.4,0.2573
42492.64443,26.264,-158.091,89.4,0.2542
42492.64443,26.264,-158.091,90.4,0.2449
42492.64443,26.264,-158.091,91.4,0.2498
42492.64443,26.264,-158.091,92.4,0.2585
42492.64443,26.264,-158.091,93.4,0.2524
42492.64443,26.264,-158.091,94.4,0.2536
42492.64443,26.264,-158.091,95.4,0.2471
42492.64443,26.264,-158.091,96.3,0.3468
42492.64443,26.264,-158.091,97.3,0.2743
42492.64443,26.264,-158.091,98.3,0.2329
42492.64443,26.264,-158.091,99.3,0.2387
42492.64443,26.264,-158.091,100.3,0.2513
42492.64443,26.264,-158.091,101.3,0.2322
42492.64443,26.264,-158.091,102.3,0.241
42492.64443,26.264,-158.091,103.3,0.2284
42492.64443,26.264,-158.091,104.3,0.2258
42492.64443,26.264,-158.091,105.3,0.2324
42492.64443,26.264,-158.091,106.3,0.2158
42492.64443,26.264,-158.091,107.3,0.216
42492.64443,26.264,-158.091,108.3,0.2087
42492.64443,26.264,-158.091,109.3,0.2114
42492.64443,26.264,-158.091,110.2,0.2098
42492.64443,26.264,-158.091,111.2,0.1891
42492.64443,26.264,-158.091,112.2,0.1901
42492.64443,26.264,-158.091,113.2,0.1777
42492.64443,26.264,-158.091,114.2,0.1717
42492.64443,26.264,-158.091,115.2,0.1619
42492.64443,26.264,-158.091,116.2,0.1634
42492.64443,26.264,-158.091,117.2,0.1576
42492.64443,26.264,-158.091,118.2,0.1517
42492.64443,26.264,-158.091,119.2,0.1535
42492.64443,26.264,-158.091,120.2,0.1538
42492.64443,26.264,-158.091,121.2,0.1453
42492.64443,26.264,-158.091,122.2,0.1393
42492.64443,26.264,-158.091,123.2,0.1314
42492.64443,26.264,-158.091,124.1,0.1252
42492.64443,26.264,-158.091,125.1,0.1247
42492.64443,26.264,-158.091,126.1,0.1202
42492.64443,26.264,-158.091,127.1,0.1191
42492.64443,26.264,-158.091,128.1,0.1207
42492.64443,26.264,-158.091,130.1,0.1179
42492.64443,26.264,-158.091,131.1,0.1151
42492.64443,26.264,-158.091,132.1,0.1149
42492.64443,26.264,-158.091,133.1,0.1119
42492.64443,26.264,-158.091,134.1,0.1112
42492.64443,26.264,-158.091,135.1,0.1091
42492.64443,26.264,-158.091,136.1,0.1097
42492.64443,26.264,-158.091,137.1,0.107
42492.64443,26.264,-158.091,138,0.1038
42492.64443,26.264,-158.091,139,0.1014
42492.64443,26.264,-158.091,140,0.1015
42492.64443,26.264,-158.091,141,0.1019
42492.64443,26.264,-158.091,142,0.1023
42492.64443,26.264,-158.091,143,0.1023
42492.64443,26.264,-158.091,144,0.1006
42492.64443,26.264,-158.091,145,0.0987
42492.64443,26.264,-158.091,146,0.0982
42492.64443,26.264,-158.091,147,0.1001
42492.64443,26.264,-158.091,148,0.0984
42492.64443,26.264,-158.091,149,0.098
42492.64443,26.264,-158.091,150,0.0958
42492.64443,26.264,-158.091,151,0.0968
42492.64443,26.264,-158.091,151.9,0.0961
42492.64443,26.264,-158.091,152.9,0.0967
42492.64443,26.264,-158.091,153.9,0.0961
42492.64443,26.264,-158.091,154.9,0.098
42492.64443,26.264,-158.091,155.9,0.0965
42492.64443,26.264,-158.091,156.9,0.0958
42492.64443,26.264,-158.091,157.9,0.0943
42492.64443,26.264,-158.091,158.9,0.0939
42492.64443,26.264,-158.091,159.9,0.0953
42492.64443,26.264,-158.091,160.9,0.0927
42492.64443,26.264,-158.091,161.9,0.0939
42492.64443,26.264,-158.091,162.9,0.0939
42492.64443,26.264,-158.091,163.9,0.0943
42492.64443,26.264,-158.091,164.9,0.0933
42492.64443,26.264,-158.091,165.8,0.0932
42492.64443,26.264,-158.091,166.8,0.0932
42492.64443,26.264,-158.091,168.8,0.0928
42492.64443,26.264,-158.091,169.8,0.0924
42492.64443,26.264,-158.091,170.8,0.0918
42492.64443,26.264,-158.091,171.8,0.0929
42492.64443,26.264,-158.091,172.8,0.092
42492.64443,26.264,-158.091,173.8,0.0903
42492.64443,26.264,-158.091,174.8,0.0897
42492.64443,26.264,-158.091,175.8,0.0892
42492.64443,26.264,-158.091,176.8,0.089
42492.64443,26.264,-158.091,177.8,0.089
42492.64443,26.264,-158.091,178.7,0.0879
42492.64443,26.264,-158.091,179.7,0.088
42492.64443,26.264,-158.091,180.7,0.0875
42492.64443,26.264,-158.091,181.7,0.0877
42492.64443,26.264,-158.091,182.7,0.0883
42492.64443,26.264,-158.091,183.7,0.088
42492.64443,26.264,-158.091,184.7,0.0875
42492.64443,26.264,-158.091,185.7,0.0875
42492.64443,26.264,-158.091,186.7,0.0873
42492.64443,26.264,-158.091,187.7,0.0875
42492.64443,26.264,-158.091,188.7,0.0875
42492.64443,26.264,-158.091,189.7,0.0873
42492.64443,26.264,-158.091,190.7,0.0873
42492.64443,26.264,-158.091,191.7,0.0875
42492.64443,26.264,-158.091,192.6,0.0876
42492.64443,26.264,-158.091,193.6,0.0874
42492.64443,26.264,-158.091,194.6,0.0874
42492.64443,26.264,-158.091,195.6,0.0869
42492.64443,26.264,-158.091,196.6,0.0868
42492.64443,26.264,-158.091,197.6,0.0867
42492.64443,26.264,-158.091,198.6,0.0865
42492.45892,26.282,-157.999,3,0.114
42492.45892,26.282,-157.999,4,0.1143
42492.45892,26.282,-157.999,5,0.1168
42492.45892,26.282,-157.999,6,0.1161
42492.45892,26.282,-157.999,7,0.1123
42492.45892,26.282,-157.999,7.9,0.1158
42492.45892,26.282,-157.999,8.9,0.1131
42492.45892,26.282,-157.999,9.9,0.1157
42492.45892,26.282,-157.999,10.9,0.1145
42492.45892,26.282,-157.999,11.9,0.1143
42492.45892,26.282,-157.999,12.9,0.1119
42492.45892,26.282,-157.999,13.9,0.1119
42492.45892,26.282,-157.999,14.9,0.1153
42492.45892,26.282,-157.999,15.9,0.1127
42492.45892,26.282,-157.999,16.9,0.12
42492.45892,26.282,-157.999,17.9,0.1113
42492.45892,26.282,-157.999,18.9,0.1119
42492.45892,26.282,-157.999,19.9,0.1147
42492.45892,26.282,-157.999,20.9,0.113
42492.45892,26.282,-157.999,21.9,0.1112
42492.45892,26.282,-157.999,22.8,0.1159
42492.45892,26.282,-157.999,23.8,0.1134
42492.45892,26.282,-157.999,24.8,0.1127
42492.45892,26.282,-157.999,25.8,0.1115
42492.45892,26.282,-157.999,26.8,0.1155
42492.45892,26.282,-157.999,27.8,0.1113
42492.45892,26.282,-157.999,28.8,0.1119
42492.45892,26.282,-157.999,29.8,0.1144
42492.45892,26.282,-157.999,30.8,0.1137
42492.45892,26.282,-157.999,31.8,0.1127
42492.45892,26.282,-157.999,32.8,0.1104
42492.45892,26.282,-157.999,34.8,0.1123
42492.45892,26.282,-157.999,35.8,0.1134
42492.45892,26.282,-157.999,36.8,0.1106
42492.45892,26.282,-157.999,37.7,0.1112
42492.45892,26.282,-157.999,38.7,0.1164
42492.45892,26.282,-157.999,39.7,0.1127
42492.45892,26.282,-157.999,40.7,0.1119
42492.45892,26.282,-157.999,41.7,0.1157
42492.45892,26.282,-157.999,42.7,0.1123
42492.45892,26.282,-157.999,43.7,0.113
42492.45892,26.282,-157.999,44.7,0.1176
42492.45892,26.282,-157.999,45.7,0.1176
42492.45892,26.282,-157.999,46.7,0.1198
42492.45892,26.282,-157.999,47.7,0.1212
42492.45892,26.282,-157.999,48.7,0.1205
42492.45892,26.282,-157.999,49.7,0.1191
42492.45892,26.282,-157.999,50.7,0.1198
42492.45892,26.282,-157.999,51.7,0.1248
42492.45892,26.282,-157.999,52.6,0.126
42492.45892,26.282,-157.999,53.6,0.1296
42492.45892,26.282,-157.999,54.6,0.1341
42492.45892,26.282,-157.999,55.6,0.1329
42492.45892,26.282,-157.999,56.6,0.1326
42492.45892,26.282,-157.999,57.6,0.1322
42492.45892,26.282,-157.999,58.6,0.1421
42492.45892,26.282,-157.999,59.6,0.139
42492.45892,26.282,-157.999,60.6,0.142
42492.45892,26.282,-157.999,62.6,0.1397
42492.45892,26.282,-157.999,63.6,0.1475
42492.45892,26.282,-157.999,64.6,0.1561
42492.45892,26.282,-157.999,65.6,0.1621
42492.45892,26.282,-157.999,66.6,0.1686
42492.45892,26.282,-157.999,67.5,0.172
42492.45892,26.282,-157.999,68.5,0.1773
42492.45892,26.282,-157.999,69.5,0.1775
42492.45892,26.282,-157.999,70.5,0.1897
42492.45892,26.282,-157.999,71.5,0.2121
42492.45892,26.282,-157.999,72.5,0.2333
42492.45892,26.282,-157.999,73.5,0.2776
42492.45892,26.282,-157.999,74.5,0.3058
42492.45892,26.282,-157.999,75.5,0.3261
42492.45892,26.282,-157.999,76.5,0.3573
42492.45892,26.282,-157.999,77.5,0.3385
42492.45892,26.282,-157.999,78.5,0.3303
42492.45892,26.282,-157.999,79.5,0.3409
42492.45892,26.282,-157.999,80.5,0.3265
42492.45892,26.282,-157.999,81.4,0.3216
42492.45892,26.282,-157.999,82.4,0.3293
42492.45892,26.282,-157.999,83.4,0.3439
42492.45892,26.282,-157.999,84.4,0.3212
42492.45892,26.282,-157.999,85.4,0.2983
42492.45892,26.282,-157.999,86.4,0.2923
42492.45892,26.282,-157.999,87.4,0.3092
42492.45892,26.282,-157.999,88.4,0.2949
42492.45892,26.282,-157.999,89.4,0.2974
42492.45892,26.282,-157.999,90.4,0.2833
42492.45892,26.282,-157.999,91.4,0.2795
42492.45892,26.282,-157.999,92.4,0.2724
42492.45892,26.282,-157.999,93.4,0.2709
42492.45892,26.282,-157.999,94.4,0.2937
42492.45892,26.282,-157.999,95.4,0.294
42492.45892,26.282,-157.999,96.3,0.2908
42492.45892,26.282,-157.999,97.3,0.2637
42492.45892,26.282,-157.999,98.3,0.2573
42492.45892,26.282,-157.999,99.3,0.2596
42492.45892,26.282,-157.999,100.3,0.2742
42492.45892,26.282,-157.999,101.3,0.26
42492.45892,26.282,-157.999,102.3,0.2641
42492.45892,26.282,-157.999,103.3,0.2649
42492.45892,26.282,-157.999,104.3,0.2669
42492.45892,26.282,-157.999,105.3,0.2588
42492.45892,26.282,-157.999,106.3,0.2573
42492.45892,26.282,-157.999,107.3,0.2449
42492.45892,26.282,-157.999,108.3,0.2243
42492.45892,26.282,-157.999,109.3,0.2059
42492.45892,26.282,-157.999,110.2,0.2322
42492.45892,26.282,-157.999,111.2,0.2134
42492.45892,26.282,-157.999,112.2,0.1999
42492.45892,26.282,-157.999,114.2,0.181
42492.45892,26.282,-157.999,115.2,0.1852
42492.45892,26.282,-157.999,116.2,0.1874
42492.45892,26.282,-157.999,117.2,0.1769
42492.45892,26.282,-157.999,118.2,0.1711
42492.45892,26.282,-157.999,119.2,0.1698
42492.45892,26.282,-157.999,120.2,0.1495
42492.45892,26.282,-157.999,121.2,0.1431
42492.45892,26.282,-157.999,122.2,0.142
42492.45892,26.282,-157.999,123.2,0.1356
42492.45892,26.282,-157.999,124.1,0.1348
42492.45892,26.282,-157.999,125.1,0.1341
42492.45892,26.282,-157.999,126.1,0.1311
42492.45892,26.282,-157.999,127.1,0.1322
42492.45892,26.282,-157.999,128.1,0.1356
42492.45892,26.282,-157.999,129.1,0.1284
42492.45892,26.282,-157.999,130.1,0.1198
42492.45892,26.282,-157.999,131.1,0.1267
42492.45892,26.282,-157.999,132.1,0.1213
42492.45892,26.282,-157.999,133.1,0.1153
42492.45892,26.282,-157.999,135.1,0.11
42492.45892,26.282,-157.999,136.1,0.1089
42492.45892,26.282,-157.999,137.1,0.1124
42492.45892,26.282,-157.999,139,0.104
42492.45892,26.282,-157.999,141,0.1014
42492.45892,26.282,-157.999,142,0.1018
42492.45892,26.282,-157.999,143,0.1062
42492.45892,26.282,-157.999,144,0.1018
42492.45892,26.282,-157.999,145,0.1003
42492.45892,26.282,-157.999,146,0.0991
42492.45892,26.282,-157.999,147,0.0995
