mass_feature,replicate_name,adjusted_area,sample_fraction,z,treatment,retention_time,mz,timepoint,experiment_id
Deoxyadenosine,230717_Smp_G5_Hom2_C_B,14152442,Particulate,1,Control,3.903953488372093,252.109665,NA,G52
Deoxyadenosine,230717_Smp_G5_Hom2_C_C,11776917,Particulate,1,Control,3.903953488372093,252.109665,NA,G52
Deoxyadenosine,230717_Smp_G5_Hom2_T0_A,16473185,Particulate,1,Homarine,3.903953488372093,252.109665,0,G52
Deoxyadenosine,230717_Smp_G5_Hom2_T0_B,16198473,Particulate,1,Homarine,3.903953488372093,252.109665,0,G52
Deoxyadenosine,230717_Smp_G5_Hom2_T0_C,17876732,Particulate,1,Homarine,3.903953488372093,252.109665,0,G52
Deoxyadenosine,230717_Smp_G5_Hom2_T6_A,7047691,Particulate,1,Homarine,3.903953488372093,252.109665,6,G52
Deoxyadenosine,230717_Smp_G5_Hom2_T6_B,14215322,Particulate,1,Homarine,3.903953488372093,252.109665,6,G52
Deoxyadenosine,230717_Smp_G5_Hom2_T6_C,14187110,Particulate,1,Homarine,3.903953488372093,252.109665,6,G52
Deoxyadenosine,230717_Smp_G5_Hom2_T12_A,19585140,Particulate,1,Homarine,3.903953488372093,252.109665,12,G52
Deoxyadenosine,230717_Smp_G5_Hom2_T12_B,11872711,Particulate,1,Homarine,3.903953488372093,252.109665,12,G52
Deoxyadenosine,230717_Smp_G5_Hom2_T12_C,27326894,Particulate,1,Homarine,3.903953488372093,252.109665,12,G52
Deoxyadenosine,230717_Smp_G5_Hom2_T24_A,15336886,Particulate,1,Homarine,3.903953488372093,252.109665,24,G52
Deoxyadenosine,230717_Smp_G5_Hom2_T24_B,37309068,Particulate,1,Homarine,3.903953488372093,252.109665,24,G52
Deoxyadenosine,230717_Smp_G5_Hom2_T24_C,15315955,Particulate,1,Homarine,3.903953488372093,252.109665,24,G52
Deoxyadenosine,230717_Smp_G5_Hom2_T48_A,17041266,Particulate,1,Homarine,3.903953488372093,252.109665,48,G52
Deoxyadenosine,230717_Smp_G5_Hom2_T48_B,14731365,Particulate,1,Homarine,3.903953488372093,252.109665,48,G52
Deoxyadenosine,230717_Smp_G5_Hom2_T48_C,10413110,Particulate,1,Homarine,3.903953488372093,252.109665,48,G52
Deoxyadenosine,230717_Smp_G5_Hom2_T96_A,16348019,Particulate,1,Homarine,3.903953488372093,252.109665,96,G52
Deoxyadenosine,230717_Smp_G5_Hom2_T96_B,7686445,Particulate,1,Homarine,3.903953488372093,252.109665,96,G52
Deoxyadenosine,230717_Smp_G5_Hom2_T96_C,27694416,Particulate,1,Homarine,3.903953488372093,252.109665,96,G52
Guanosine,230717_Smp_G5_Hom1_C_A,374821.27587427065,Particulate,1,Control,9.78125,284.099495,NA,G51
Guanosine,230717_Smp_G5_Hom1_C_B,NA,Particulate,1,Control,9.78125,284.099495,NA,G51
Guanosine,230717_Smp_G5_Hom1_C_C,412392.6191137845,Particulate,1,Control,9.78125,284.099495,NA,G51
Guanosine,230717_Smp_G5_Hom1_T0_A,576208.6937698805,Particulate,1,Homarine,9.78125,284.099495,0,G51
Guanosine,230717_Smp_G5_Hom1_T0_B,278821.45654401067,Particulate,1,Homarine,9.78125,284.099495,0,G51
Guanosine,230717_Smp_G5_Hom1_T0_C,255538.76610621868,Particulate,1,Homarine,9.78125,284.099495,0,G51
Guanosine,230717_Smp_G5_Hom1_T6_A,423200.2274116613,Particulate,1,Homarine,9.78125,284.099495,6,G51
Guanosine,230717_Smp_G5_Hom1_T6_B,349093.78137108334,Particulate,1,Homarine,9.78125,284.099495,6,G51
Guanosine,230717_Smp_G5_Hom1_T6_C,188076.2431150264,Particulate,1,Homarine,9.78125,284.099495,6,G51
Guanosine,230717_Smp_G5_Hom1_T12_A,554974.3576993648,Particulate,1,Homarine,9.78125,284.099495,12,G51
Guanosine,230717_Smp_G5_Hom1_T12_B,145726.68630966634,Particulate,1,Homarine,9.78125,284.099495,12,G51
Guanosine,230717_Smp_G5_Hom1_T12_C,173970.60452846627,Particulate,1,Homarine,9.78125,284.099495,12,G51
Guanosine,230717_Smp_G5_Hom1_T24_A,216771.02693437503,Particulate,1,Homarine,9.78125,284.099495,24,G51
Guanosine,230717_Smp_G5_Hom1_T24_B,232600.92880941843,Particulate,1,Homarine,9.78125,284.099495,24,G51
Guanosine,230717_Smp_G5_Hom1_T24_C,300488.0166834325,Particulate,1,Homarine,9.78125,284.099495,24,G51
Guanosine,230717_Smp_G5_Hom1_T48_A,338046.11928003136,Particulate,1,Homarine,9.78125,284.099495,48,G51
Guanosine,230717_Smp_G5_Hom1_T48_B,349338.5842411594,Particulate,1,Homarine,9.78125,284.099495,48,G51
Guanosine,230717_Smp_G5_Hom1_T48_C,495978.251952778,Particulate,1,Homarine,9.78125,284.099495,48,G51
Guanosine,230717_Smp_G5_Hom1_T96_A,2003984.686837793,Particulate,1,Homarine,9.78125,284.099495,96,G51
Guanosine,230717_Smp_G5_Hom1_T96_B,742408.9299753376,Particulate,1,Homarine,9.78125,284.099495,96,G51
Guanosine,230717_Smp_G5_Hom1_T96_C,1606684.2904290345,Particulate,1,Homarine,9.78125,284.099495,96,G51
Guanosine,230717_Smp_G5_Hom2_C_A,1919729.4474595624,Particulate,1,Control,9.78125,284.099495,NA,G52
Guanosine,230717_Smp_G5_Hom2_C_B,1215228.1497181116,Particulate,1,Control,9.78125,284.099495,NA,G52
Guanosine,230717_Smp_G5_Hom2_C_C,1427602.429990806,Particulate,1,Control,9.78125,284.099495,NA,G52
Guanosine,230717_Smp_G5_Hom2_T0_A,3012109.5513959825,Particulate,1,Homarine,9.78125,284.099495,0,G52
Guanosine,230717_Smp_G5_Hom2_T0_B,1910848.943596718,Particulate,1,Homarine,9.78125,284.099495,0,G52
Guanosine,230717_Smp_G5_Hom2_T0_C,1650203.5798509533,Particulate,1,Homarine,9.78125,284.099495,0,G52
Guanosine,230717_Smp_G5_Hom2_T6_A,968505.05639953,Particulate,1,Homarine,9.78125,284.099495,6,G52
Guanosine,230717_Smp_G5_Hom2_T6_B,1822856.0744678408,Particulate,1,Homarine,9.78125,284.099495,6,G52
Guanosine,230717_Smp_G5_Hom2_T6_C,1755088.174500157,Particulate,1,Homarine,9.78125,284.099495,6,G52
Guanosine,230717_Smp_G5_Hom2_T12_A,2272575.7319121105,Particulate,1,Homarine,9.78125,284.099495,12,G52
Guanosine,230717_Smp_G5_Hom2_T12_B,1320696.738115628,Particulate,1,Homarine,9.78125,284.099495,12,G52
Guanosine,230717_Smp_G5_Hom2_T12_C,2897488.405361239,Particulate,1,Homarine,9.78125,284.099495,12,G52
Guanosine,230717_Smp_G5_Hom2_T24_A,1251159.3617994566,Particulate,1,Homarine,9.78125,284.099495,24,G52
Guanosine,230717_Smp_G5_Hom2_T24_B,3683338.234778957,Particulate,1,Homarine,9.78125,284.099495,24,G52
Guanosine,230717_Smp_G5_Hom2_T24_C,947417.0705486548,Particulate,1,Homarine,9.78125,284.099495,24,G52
Guanosine,230717_Smp_G5_Hom2_T48_A,2052513.7640718296,Particulate,1,Homarine,9.78125,284.099495,48,G52
Guanosine,230717_Smp_G5_Hom2_T48_B,1569125.3181223797,Particulate,1,Homarine,9.78125,284.099495,48,G52
Guanosine,230717_Smp_G5_Hom2_T48_C,1703776.3770790428,Particulate,1,Homarine,9.78125,284.099495,48,G52
Guanosine,230717_Smp_G5_Hom2_T96_A,3616132.8394061704,Particulate,1,Homarine,9.78125,284.099495,96,G52
Guanosine,230717_Smp_G5_Hom2_T96_B,2173937.873404076,Particulate,1,Homarine,9.78125,284.099495,96,G52
Guanosine,230717_Smp_G5_Hom2_T96_C,12479995.1818809,Particulate,1,Homarine,9.78125,284.099495,96,G52
Homarine,230717_Smp_G5_Hom1_C_A,208495488,Particulate,1,Control,6.369294117647059,138.055503,NA,G51
Homarine,230717_Smp_G5_Hom1_C_B,130643480,Particulate,1,Control,6.369294117647059,138.055503,NA,G51
Homarine,230717_Smp_G5_Hom1_C_C,197218192,Particulate,1,Control,6.369294117647059,138.055503,NA,G51
Homarine,230717_Smp_G5_Hom1_T0_A,200439664,Particulate,1,Homarine,6.369294117647059,138.055503,0,G51
Homarine,230717_Smp_G5_Hom1_T0_B,181948928,Particulate,1,Homarine,6.369294117647059,138.055503,0,G51
Homarine,230717_Smp_G5_Hom1_T0_C,196602688,Particulate,1,Homarine,6.369294117647059,138.055503,0,G51
Homarine,230717_Smp_G5_Hom1_T6_A,191311904,Particulate,1,Homarine,6.369294117647059,138.055503,6,G51
Homarine,230717_Smp_G5_Hom1_T6_B,188089824,Particulate,1,Homarine,6.369294117647059,138.055503,6,G51
Homarine,230717_Smp_G5_Hom1_T6_C,163952720,Particulate,1,Homarine,6.369294117647059,138.055503,6,G51
Homarine,230717_Smp_G5_Hom1_T12_A,175571952,Particulate,1,Homarine,6.369294117647059,138.055503,12,G51
Homarine,230717_Smp_G5_Hom1_T12_B,186076464,Particulate,1,Homarine,6.369294117647059,138.055503,12,G51
Homarine,230717_Smp_G5_Hom1_T12_C,167902768,Particulate,1,Homarine,6.369294117647059,138.055503,12,G51
Homarine,230717_Smp_G5_Hom1_T24_A,109731848,Particulate,1,Homarine,6.369294117647059,138.055503,24,G51
Homarine,230717_Smp_G5_Hom1_T24_B,116066792,Particulate,1,Homarine,6.369294117647059,138.055503,24,G51
Homarine,230717_Smp_G5_Hom1_T24_C,102699248,Particulate,1,Homarine,6.369294117647059,138.055503,24,G51
Homarine,230717_Smp_G5_Hom1_T48_A,169668032,Particulate,1,Homarine,6.369294117647059,138.055503,48,G51
Homarine,230717_Smp_G5_Hom1_T48_B,152810976,Particulate,1,Homarine,6.369294117647059,138.055503,48,G51
Homarine,230717_Smp_G5_Hom1_T48_C,180639840,Particulate,1,Homarine,6.369294117647059,138.055503,48,G51
Homarine,230717_Smp_G5_Hom1_T96_A,212622160,Particulate,1,Homarine,6.369294117647059,138.055503,96,G51
Homarine,230717_Smp_G5_Hom1_T96_B,175468240,Particulate,1,Homarine,6.369294117647059,138.055503,96,G51
Homarine,230717_Smp_G5_Hom1_T96_C,149473952,Particulate,1,Homarine,6.369294117647059,138.055503,96,G51
Homarine,230717_Smp_G5_Hom2_C_A,875957824,Particulate,1,Control,6.369294117647059,138.055503,NA,G52
Homarine,230717_Smp_G5_Hom2_C_B,788524928,Particulate,1,Control,6.369294117647059,138.055503,NA,G52
Homarine,230717_Smp_G5_Hom2_C_C,913994944,Particulate,1,Control,6.369294117647059,138.055503,NA,G52
Homarine,230717_Smp_G5_Hom2_T0_A,1035398976,Particulate,1,Homarine,6.369294117647059,138.055503,0,G52
Homarine,230717_Smp_G5_Hom2_T0_B,872205056,Particulate,1,Homarine,6.369294117647059,138.055503,0,G52
Homarine,230717_Smp_G5_Hom2_T0_C,969653696,Particulate,1,Homarine,6.369294117647059,138.055503,0,G52
Homarine,230717_Smp_G5_Hom2_T6_A,1017383808,Particulate,1,Homarine,6.369294117647059,138.055503,6,G52
Homarine,230717_Smp_G5_Hom2_T6_B,947174848,Particulate,1,Homarine,6.369294117647059,138.055503,6,G52
Homarine,230717_Smp_G5_Hom2_T6_C,944957568,Particulate,1,Homarine,6.369294117647059,138.055503,6,G52
Homarine,230717_Smp_G5_Hom2_T12_A,957644160,Particulate,1,Homarine,6.369294117647059,138.055503,12,G52
Homarine,230717_Smp_G5_Hom2_T12_B,802645184,Particulate,1,Homarine,6.369294117647059,138.055503,12,G52
Homarine,230717_Smp_G5_Hom2_T12_C,962429056,Particulate,1,Homarine,6.369294117647059,138.055503,12,G52
Homarine,230717_Smp_G5_Hom2_T24_A,1052854208,Particulate,1,Homarine,6.369294117647059,138.055503,24,G52
Homarine,230717_Smp_G5_Hom2_T24_B,1240693376,Particulate,1,Homarine,6.369294117647059,138.055503,24,G52
Homarine,230717_Smp_G5_Hom2_T24_C,887574016,Particulate,1,Homarine,6.369294117647059,138.055503,24,G52
Homarine,230717_Smp_G5_Hom2_T48_A,1027940032,Particulate,1,Homarine,6.369294117647059,138.055503,48,G52
Homarine,230717_Smp_G5_Hom2_T48_B,1250793984,Particulate,1,Homarine,6.369294117647059,138.055503,48,G52
Homarine,230717_Smp_G5_Hom2_T48_C,1133116544,Particulate,1,Homarine,6.369294117647059,138.055503,48,G52
Homarine,230717_Smp_G5_Hom2_T96_A,981003968,Particulate,1,Homarine,6.369294117647059,138.055503,96,G52
Homarine,230717_Smp_G5_Hom2_T96_B,735428864,Particulate,1,Homarine,6.369294117647059,138.055503,96,G52
Homarine,230717_Smp_G5_Hom2_T96_C,1176353664,Particulate,1,Homarine,6.369294117647059,138.055503,96,G52
L-Arginine,230717_Smp_G5_Hom1_C_A,12504497.37088219,Particulate,1,Control,19.44108108108108,175.119501,NA,G51
L-Arginine,230717_Smp_G5_Hom1_C_B,5654314.497178987,Particulate,1,Control,19.44108108108108,175.119501,NA,G51
L-Arginine,230717_Smp_G5_Hom1_C_C,7106702.117211912,Particulate,1,Control,19.44108108108108,175.119501,NA,G51
L-Arginine,230717_Smp_G5_Hom1_T0_A,6325533.453047912,Particulate,1,Homarine,19.44108108108108,175.119501,0,G51
L-Arginine,230717_Smp_G5_Hom1_T0_B,6394916.923459964,Particulate,1,Homarine,19.44108108108108,175.119501,0,G51
L-Arginine,230717_Smp_G5_Hom1_T0_C,5595170.398034129,Particulate,1,Homarine,19.44108108108108,175.119501,0,G51
L-Arginine,230717_Smp_G5_Hom1_T6_A,9419173.064775106,Particulate,1,Homarine,19.44108108108108,175.119501,6,G51
L-Arginine,230717_Smp_G5_Hom1_T6_B,12378216.065018823,Particulate,1,Homarine,19.44108108108108,175.119501,6,G51
L-Arginine,230717_Smp_G5_Hom1_T6_C,7017006.583943017,Particulate,1,Homarine,19.44108108108108,175.119501,6,G51
L-Arginine,230717_Smp_G5_Hom1_T12_A,15198928.50615248,Particulate,1,Homarine,19.44108108108108,175.119501,12,G51
L-Arginine,230717_Smp_G5_Hom1_T12_B,6659341.6861665165,Particulate,1,Homarine,19.44108108108108,175.119501,12,G51
L-Arginine,230717_Smp_G5_Hom1_T12_C,6447409.260182745,Particulate,1,Homarine,19.44108108108108,175.119501,12,G51
L-Arginine,230717_Smp_G5_Hom1_T24_A,5072908.370244398,Particulate,1,Homarine,19.44108108108108,175.119501,24,G51
L-Arginine,230717_Smp_G5_Hom1_T24_B,6967120.514713189,Particulate,1,Homarine,19.44108108108108,175.119501,24,G51
L-Arginine,230717_Smp_G5_Hom1_T24_C,6176862.277046663,Particulate,1,Homarine,19.44108108108108,175.119501,24,G51
L-Arginine,230717_Smp_G5_Hom1_T48_A,12196386.1269563,Particulate,1,Homarine,19.44108108108108,175.119501,48,G51
L-Arginine,230717_Smp_G5_Hom1_T48_B,9150686.289680256,Particulate,1,Homarine,19.44108108108108,175.119501,48,G51
L-Arginine,230717_Smp_G5_Hom1_T48_C,23732410.70339841,Particulate,1,Homarine,19.44108108108108,175.119501,48,G51
L-Arginine,230717_Smp_G5_Hom1_T96_A,48790155.34629015,Particulate,1,Homarine,19.44108108108108,175.119501,96,G51
L-Arginine,230717_Smp_G5_Hom1_T96_B,18672550.683018435,Particulate,1,Homarine,19.44108108108108,175.119501,96,G51
L-Arginine,230717_Smp_G5_Hom1_T96_C,41395969.46161206,Particulate,1,Homarine,19.44108108108108,175.119501,96,G51
L-Arginine,230717_Smp_G5_Hom2_C_A,14466850.777954835,Particulate,1,Control,19.44108108108108,175.119501,NA,G52
L-Arginine,230717_Smp_G5_Hom2_C_B,20552810.62118955,Particulate,1,Control,19.44108108108108,175.119501,NA,G52
L-Arginine,230717_Smp_G5_Hom2_C_C,30217496.805278063,Particulate,1,Control,19.44108108108108,175.119501,NA,G52
L-Arginine,230717_Smp_G5_Hom2_T0_A,40297965.87726829,Particulate,1,Homarine,19.44108108108108,175.119501,0,G52
L-Arginine,230717_Smp_G5_Hom2_T0_B,22380241.9382683,Particulate,1,Homarine,19.44108108108108,175.119501,0,G52
L-Arginine,230717_Smp_G5_Hom2_T0_C,22513915.203868024,Particulate,1,Homarine,19.44108108108108,175.119501,0,G52
L-Arginine,230717_Smp_G5_Hom2_T6_A,33613257.73112413,Particulate,1,Homarine,19.44108108108108,175.119501,6,G52
L-Arginine,230717_Smp_G5_Hom2_T6_B,28550669.121817585,Particulate,1,Homarine,19.44108108108108,175.119501,6,G52
L-Arginine,230717_Smp_G5_Hom2_T6_C,24160076.31842314,Particulate,1,Homarine,19.44108108108108,175.119501,6,G52
L-Arginine,230717_Smp_G5_Hom2_T12_A,42450318.51843949,Particulate,1,Homarine,19.44108108108108,175.119501,12,G52
L-Arginine,230717_Smp_G5_Hom2_T12_B,23374799.41623937,Particulate,1,Homarine,19.44108108108108,175.119501,12,G52
L-Arginine,230717_Smp_G5_Hom2_T12_C,32741892.6177819,Particulate,1,Homarine,19.44108108108108,175.119501,12,G52
L-Arginine,230717_Smp_G5_Hom2_T24_A,21547421.173092708,Particulate,1,Homarine,19.44108108108108,175.119501,24,G52
L-Arginine,230717_Smp_G5_Hom2_T24_B,39463106.474831454,Particulate,1,Homarine,19.44108108108108,175.119501,24,G52
L-Arginine,230717_Smp_G5_Hom2_T24_C,19380411.243228357,Particulate,1,Homarine,19.44108108108108,175.119501,24,G52
L-Arginine,230717_Smp_G5_Hom2_T48_A,29632325.663938064,Particulate,1,Homarine,19.44108108108108,175.119501,48,G52
L-Arginine,230717_Smp_G5_Hom2_T48_B,19468496.788601305,Particulate,1,Homarine,19.44108108108108,175.119501,48,G52
L-Arginine,230717_Smp_G5_Hom2_T48_C,36984573.485833846,Particulate,1,Homarine,19.44108108108108,175.119501,48,G52
L-Arginine,230717_Smp_G5_Hom2_T96_A,101037268.8656476,Particulate,1,Homarine,19.44108108108108,175.119501,96,G52
L-Arginine,230717_Smp_G5_Hom2_T96_B,86757506.78685106,Particulate,1,Homarine,19.44108108108108,175.119501,96,G52
L-Arginine,230717_Smp_G5_Hom2_T96_C,215623782.96219364,Particulate,1,Homarine,19.44108108108108,175.119501,96,G52
L-Asparagine,230717_Smp_G5_Hom1_C_A,2342609.348046447,Particulate,1,Control,12.082837837837838,133.061318,NA,G51
L-Asparagine,230717_Smp_G5_Hom1_C_B,1058529.4970714725,Particulate,1,Control,12.082837837837838,133.061318,NA,G51
L-Asparagine,230717_Smp_G5_Hom1_C_C,1070323.8051626557,Particulate,1,Control,12.082837837837838,133.061318,NA,G51
L-Asparagine,230717_Smp_G5_Hom1_T0_A,1064271.9062123888,Particulate,1,Homarine,12.082837837837838,133.061318,0,G51
L-Asparagine,230717_Smp_G5_Hom1_T0_B,1178275.5643950729,Particulate,1,Homarine,12.082837837837838,133.061318,0,G51
L-Asparagine,230717_Smp_G5_Hom1_T0_C,1081383.8645884588,Particulate,1,Homarine,12.082837837837838,133.061318,0,G51
L-Asparagine,230717_Smp_G5_Hom1_T6_A,1524351.1058428248,Particulate,1,Homarine,12.082837837837838,133.061318,6,G51
L-Asparagine,230717_Smp_G5_Hom1_T6_B,1901176.7134109377,Particulate,1,Homarine,12.082837837837838,133.061318,6,G51
L-Asparagine,230717_Smp_G5_Hom1_T6_C,1292315.0929014173,Particulate,1,Homarine,12.082837837837838,133.061318,6,G51
L-Asparagine,230717_Smp_G5_Hom1_T12_A,3610295.7778552305,Particulate,1,Homarine,12.082837837837838,133.061318,12,G51
L-Asparagine,230717_Smp_G5_Hom1_T12_B,1450782.6873324786,Particulate,1,Homarine,12.082837837837838,133.061318,12,G51
L-Asparagine,230717_Smp_G5_Hom1_T12_C,1324586.176830848,Particulate,1,Homarine,12.082837837837838,133.061318,12,G51
L-Asparagine,230717_Smp_G5_Hom1_T24_A,NA,Particulate,1,Homarine,12.082837837837838,133.061318,24,G51
L-Asparagine,230717_Smp_G5_Hom1_T24_B,1565301.609472547,Particulate,1,Homarine,12.082837837837838,133.061318,24,G51
L-Asparagine,230717_Smp_G5_Hom1_T24_C,1010158.3246094068,Particulate,1,Homarine,12.082837837837838,133.061318,24,G51
L-Asparagine,230717_Smp_G5_Hom1_T48_A,2100156.9514395827,Particulate,1,Homarine,12.082837837837838,133.061318,48,G51
L-Asparagine,230717_Smp_G5_Hom1_T48_B,1725089.2809584974,Particulate,1,Homarine,12.082837837837838,133.061318,48,G51
L-Asparagine,230717_Smp_G5_Hom1_T48_C,2598606.6240166384,Particulate,1,Homarine,12.082837837837838,133.061318,48,G51
L-Asparagine,230717_Smp_G5_Hom1_T96_A,5261892.126908643,Particulate,1,Homarine,12.082837837837838,133.061318,96,G51
L-Asparagine,230717_Smp_G5_Hom1_T96_B,2342327.543913301,Particulate,1,Homarine,12.082837837837838,133.061318,96,G51
L-Asparagine,230717_Smp_G5_Hom1_T96_C,3776341.333757811,Particulate,1,Homarine,12.082837837837838,133.061318,96,G51
L-Asparagine,230717_Smp_G5_Hom2_C_A,3762785.730633874,Particulate,1,Control,12.082837837837838,133.061318,NA,G52
L-Asparagine,230717_Smp_G5_Hom2_C_B,3390833.1545622563,Particulate,1,Control,12.082837837837838,133.061318,NA,G52
L-Asparagine,230717_Smp_G5_Hom2_C_C,3858583.678763695,Particulate,1,Control,12.082837837837838,133.061318,NA,G52
L-Asparagine,230717_Smp_G5_Hom2_T0_A,4975563.387011848,Particulate,1,Homarine,12.082837837837838,133.061318,0,G52
L-Asparagine,230717_Smp_G5_Hom2_T0_B,4377850.849590806,Particulate,1,Homarine,12.082837837837838,133.061318,0,G52
L-Asparagine,230717_Smp_G5_Hom2_T0_C,3551074.073732502,Particulate,1,Homarine,12.082837837837838,133.061318,0,G52
L-Asparagine,230717_Smp_G5_Hom2_T6_A,4094751.25695765,Particulate,1,Homarine,12.082837837837838,133.061318,6,G52
L-Asparagine,230717_Smp_G5_Hom2_T6_B,4035350.931986034,Particulate,1,Homarine,12.082837837837838,133.061318,6,G52
L-Asparagine,230717_Smp_G5_Hom2_T6_C,3675559.4123393423,Particulate,1,Homarine,12.082837837837838,133.061318,6,G52
L-Asparagine,230717_Smp_G5_Hom2_T12_A,4718660.436663639,Particulate,1,Homarine,12.082837837837838,133.061318,12,G52
L-Asparagine,230717_Smp_G5_Hom2_T12_B,2848930.6882250495,Particulate,1,Homarine,12.082837837837838,133.061318,12,G52
L-Asparagine,230717_Smp_G5_Hom2_T12_C,3530241.1817377913,Particulate,1,Homarine,12.082837837837838,133.061318,12,G52
L-Asparagine,230717_Smp_G5_Hom2_T24_A,2941122.9963217177,Particulate,1,Homarine,12.082837837837838,133.061318,24,G52
L-Asparagine,230717_Smp_G5_Hom2_T24_B,4258774.759345257,Particulate,1,Homarine,12.082837837837838,133.061318,24,G52
L-Asparagine,230717_Smp_G5_Hom2_T24_C,2602499.5955010364,Particulate,1,Homarine,12.082837837837838,133.061318,24,G52
L-Asparagine,230717_Smp_G5_Hom2_T48_A,4046577.760558386,Particulate,1,Homarine,12.082837837837838,133.061318,48,G52
L-Asparagine,230717_Smp_G5_Hom2_T48_B,2192595.300793157,Particulate,1,Homarine,12.082837837837838,133.061318,48,G52
L-Asparagine,230717_Smp_G5_Hom2_T48_C,4808174.891539244,Particulate,1,Homarine,12.082837837837838,133.061318,48,G52
L-Asparagine,230717_Smp_G5_Hom2_T96_A,10590128.568605945,Particulate,1,Homarine,12.082837837837838,133.061318,96,G52
L-Asparagine,230717_Smp_G5_Hom2_T96_B,8507736.774038142,Particulate,1,Homarine,12.082837837837838,133.061318,96,G52
L-Asparagine,230717_Smp_G5_Hom2_T96_C,16818155.06636315,Particulate,1,Homarine,12.082837837837838,133.061318,96,G52
L-Cysteic acid,230717_Smp_G5_Hom1_C_A,92008,Particulate,-1,Control,NA,NA,NA,G51
L-Cysteic acid,230717_Smp_G5_Hom1_C_B,NA,Particulate,-1,Control,NA,NA,NA,G51
L-Cysteic acid,230717_Smp_G5_Hom1_C_C,73568,Particulate,-1,Control,NA,NA,NA,G51
L-Cysteic acid,230717_Smp_G5_Hom1_T0_A,96096,Particulate,-1,Homarine,NA,NA,0,G51
L-Cysteic acid,230717_Smp_G5_Hom1_T0_B,158694,Particulate,-1,Homarine,NA,NA,0,G51
L-Cysteic acid,230717_Smp_G5_Hom1_T0_C,NA,Particulate,-1,Homarine,NA,NA,0,G51
L-Cysteic acid,230717_Smp_G5_Hom1_T6_A,NA,Particulate,-1,Homarine,NA,NA,6,G51
L-Cysteic acid,230717_Smp_G5_Hom1_T6_B,41170,Particulate,-1,Homarine,NA,NA,6,G51
L-Cysteic acid,230717_Smp_G5_Hom1_T6_C,NA,Particulate,-1,Homarine,NA,NA,6,G51
L-Cysteic acid,230717_Smp_G5_Hom1_T12_A,158853,Particulate,-1,Homarine,NA,NA,12,G51
L-Cysteic acid,230717_Smp_G5_Hom1_T12_B,NA,Particulate,-1,Homarine,NA,NA,12,G51
L-Cysteic acid,230717_Smp_G5_Hom1_T12_C,64062,Particulate,-1,Homarine,NA,NA,12,G51
L-Cysteic acid,230717_Smp_G5_Hom1_T24_A,NA,Particulate,-1,Homarine,NA,NA,24,G51
L-Cysteic acid,230717_Smp_G5_Hom1_T24_B,NA,Particulate,-1,Homarine,NA,NA,24,G51
L-Cysteic acid,230717_Smp_G5_Hom1_T24_C,NA,Particulate,-1,Homarine,NA,NA,24,G51
L-Cysteic acid,230717_Smp_G5_Hom1_T48_A,115626,Particulate,-1,Homarine,NA,NA,48,G51
L-Cysteic acid,230717_Smp_G5_Hom1_T48_B,113242,Particulate,-1,Homarine,NA,NA,48,G51
L-Cysteic acid,230717_Smp_G5_Hom1_T48_C,254467,Particulate,-1,Homarine,NA,NA,48,G51
L-Cysteic acid,230717_Smp_G5_Hom1_T96_A,1114534,Particulate,-1,Homarine,NA,NA,96,G51
L-Cysteic acid,230717_Smp_G5_Hom1_T96_B,294432,Particulate,-1,Homarine,NA,NA,96,G51
L-Cysteic acid,230717_Smp_G5_Hom1_T96_C,464419,Particulate,-1,Homarine,NA,NA,96,G51
L-Cysteic acid,230717_Smp_G5_Hom2_C_A,86403,Particulate,-1,Control,NA,NA,NA,G52
L-Cysteic acid,230717_Smp_G5_Hom2_C_B,71547,Particulate,-1,Control,NA,NA,NA,G52
L-Cysteic acid,230717_Smp_G5_Hom2_C_C,121373,Particulate,-1,Control,NA,NA,NA,G52
L-Cysteic acid,230717_Smp_G5_Hom2_T0_A,170108,Particulate,-1,Homarine,NA,NA,0,G52
L-Cysteic acid,230717_Smp_G5_Hom2_T0_B,180906,Particulate,-1,Homarine,NA,NA,0,G52
L-Cysteic acid,230717_Smp_G5_Hom2_T0_C,196854,Particulate,-1,Homarine,NA,NA,0,G52
L-Cysteic acid,230717_Smp_G5_Hom2_T6_A,67225,Particulate,-1,Homarine,NA,NA,6,G52
L-Cysteic acid,230717_Smp_G5_Hom2_T6_B,121341,Particulate,-1,Homarine,NA,NA,6,G52
L-Cysteic acid,230717_Smp_G5_Hom2_T6_C,40126,Particulate,-1,Homarine,NA,NA,6,G52
L-Cysteic acid,230717_Smp_G5_Hom2_T12_A,NA,Particulate,-1,Homarine,NA,NA,12,G52
L-Cysteic acid,230717_Smp_G5_Hom2_T12_B,NA,Particulate,-1,Homarine,NA,NA,12,G52
L-Cysteic acid,230717_Smp_G5_Hom2_T12_C,63127,Particulate,-1,Homarine,NA,NA,12,G52
L-Cysteic acid,230717_Smp_G5_Hom2_T24_A,NA,Particulate,-1,Homarine,NA,NA,24,G52
L-Cysteic acid,230717_Smp_G5_Hom2_T24_B,150828,Particulate,-1,Homarine,NA,NA,24,G52
L-Cysteic acid,230717_Smp_G5_Hom2_T24_C,105234,Particulate,-1,Homarine,NA,NA,24,G52
L-Cysteic acid,230717_Smp_G5_Hom2_T48_A,276628,Particulate,-1,Homarine,NA,NA,48,G52
