mass_feature,core_metab,sample_fraction,enrich_hNH4_fc,enrich_h_fc,ttest_p_h,p_value_mannwhitney_h,ttest_p_hNH4,p_value_mannwhitney_hNH4
Adenosine,Adenosine monophosphate,Dissolved,0.10966012686169073,0.9591780400773078,0.9383533205569698,0.7,0.19550006471930673,0.4
Adenosine,Adenosine monophosphate,Particulate,0.38871658837713374,7.996769236381349,0.00161600261664816,0.1,0.27575869856666135,0.7
Adenosine,Citrulline,Dissolved,0.07857036217324688,0.20998080980287548,0.3475384955200596,0.1,0.29125809017585275,0.1
Adenosine,Citrulline,Particulate,0.5640395949855511,1.595782498127438,0.22921619242763552,0.4,0.4176463528514909,0.4
Adenosine,Cytosine,Dissolved,0.11184670796468453,0.7536759531551954,0.6494824644008345,0.7,0.19108583167257356,0.4
Adenosine,Cytosine,Particulate,0.5147891537365237,6.074606994728985,0.004510056778044609,0.1,0.34169721203364173,0.7
Adenosine,Deoxyadenosine,Dissolved,0.3086246194662486,0.22566926298104684,0.17219787647176504,0.1,0.19623725477983783,0.2
Adenosine,Deoxyadenosine,Particulate,0.8443139040612161,1.6099558039643669,0.08343618871412706,0.1,0.15889753505108908,0.2
Adenosine,Guanosine,Dissolved,0.8308403918734141,0.1858777733521107,0.14435081768277144,0.1,0.7897783169802206,1
Adenosine,Guanosine,Particulate,1.8777664850871867,1.2926209575869343,0.08064114057166256,0.1,0.054580170305835715,0.1
Adenosine,L-Cysteic acid,Dissolved,0.3670511868173076,0.07214573031457241,0.17604716723675126,0.1,0.301961506404802,0.4
Adenosine,L-Cysteic acid,Particulate,1.299154632540968,0.5564192697877344,0.35788224140857167,0.4,0.5755523642673777,0.7
Adenosine,L-Glutamic acid,Dissolved,0.15353429634998653,0.743709729156299,0.6486970745428121,0.7,0.21674759757825637,0.4
Adenosine,L-Glutamic acid,Particulate,0.6568762431240709,5.793540989027168,0.0018783401987306372,0.1,0.5247966617596344,1
Adenosine,L-Homoserine,Dissolved,8.769533610002757e-4,0.0030539972757244018,0.18588903290956904,0.7,0.18529078789166656,0.4
Adenosine,L-Homoserine,Particulate,0.004333229924099259,0.02633918305016189,0.21226396076231036,0.7,0.2056479954208788,0.4
Adenosine,L-Proline,Dissolved,0.08300888366634665,1.08425958052791,0.8787292566428184,1,0.18503585822179808,0.2
Adenosine,L-Proline,Particulate,0.3602496503393421,8.631370080354186,0.054478314899696956,0.1,0.24395811108844773,0.2
Adenosine,L-Serine,Dissolved,0.192495320978462,0.21133834081038394,0.24311216382154244,0.7,0.2331334231108686,0.4
Adenosine,L-Serine,Particulate,0.7422474430310769,1.7394275887496387,0.1485328226342294,0.1,0.5329509884934203,0.7
Adenosine,L-Tyrosine,Dissolved,0.13068426734615132,1.9362495439563363,0.1526901188541963,0.2,0.15680331796998592,0.1
Adenosine,L-Tyrosine,Particulate,0.5369361984669685,13.644755087635858,0.04537637190861989,0.1,0.21452076590869454,0.4
Adenosine monophosphate,Adenine,Particulate,1.3122265317344688,0.284950226651816,0.12494027931046661,0.1,0.41281730674503575,0.4
Adenosine monophosphate,Adenosine,Particulate,1.407674474621818,0.06569085966385502,0.26629111964677205,0.1,0.5855904224091057,0.7
Adenosine monophosphate,Citrulline,Particulate,0.7206555386735884,0.10728480102824307,0.25866507692183544,0.1,0.7064789591572769,1
Adenosine monophosphate,Cytosine,Particulate,1.2223571153482835,0.7316785167156308,0.14350430508571058,0.4,0.5250654496116093,1
Adenosine monophosphate,Deoxyadenosine,Particulate,1.272601643980105,0.11097598358857895,0.2563396373821188,0.1,0.6906211094958812,0.7
Adenosine monophosphate,Guanosine,Particulate,2.8717588723385488,0.08926754560548669,0.255420784086372,0.1,0.12435936614532687,0.2
Adenosine monophosphate,L-Cysteic acid,Particulate,2.894791368613757,0.058608730570530974,0.060626197032663386,0.1,0.10111843565013878,0.1
Adenosine monophosphate,L-Glutamic acid,Particulate,1.526008746370695,0.6807179555371944,0.18055880126505724,0.2,0.22922572365361849,0.2
Adenosine monophosphate,L-Homoserine,Particulate,0.014807219495368163,0.004665701607529507,0.18029918287333035,0.1,0.18306292335487884,0.2
Adenosine monophosphate,L-Proline,Particulate,0.7950262915156501,0.9254300909764451,0.7877005412886867,1,0.4953271687913992,0.4
Adenosine monophosphate,L-Serine,Particulate,1.6033543426656913,0.19229517843159813,0.039461305531759104,0.1,0.05773895521266983,0.1
Adenosine monophosphate,L-Tyrosine,Particulate,0.8283792845977759,1.0443180925066,0.9418576632603108,0.7,0.7821007848346465,0.7
Citrulline,Adenine,Dissolved,1.3223746673369527,0.7844088935541793,0.749023290016459,0.7,0.6013912915355721,1
Citrulline,Adenine,Particulate,1.069798787393682,1.1171265405871387,0.876481326815622,0.7,0.9299220741451213,0.7
Citrulline,Adenosine,Dissolved,2.603593913223594,0.2998248656581626,0.3377146339093744,0.4,0.1507224582966801,0.2
Citrulline,Adenosine,Particulate,2.410017798326828,0.47331735553442805,0.302113887662414,0.4,0.29315237866101795,0.4
Citrulline,Adenosine monophosphate,Dissolved,0.7637327850540379,1.7510478644267522,0.49358793234659143,0.4,0.7034431705859201,0.7
Citrulline,Adenosine monophosphate,Particulate,0.713419218355073,3.204053755492902,0.06991702612024744,0.1,0.733554456729105,1
Citrulline,Cytosine,Dissolved,0.8987134617015505,1.5681055023189556,0.575581765162886,0.4,0.8631629907057837,0.7
Citrulline,Cytosine,Particulate,0.781726789794395,2.3986431512570503,0.1793942661063264,0.2,0.7870217225901854,0.7
Citrulline,Deoxyadenosine,Dissolved,2.0374633386494496,0.4085739602229136,0.40463067136211434,0.4,0.23770237887417545,0.2
Citrulline,Deoxyadenosine,Particulate,1.9260111220648186,0.751206984066773,0.6180540257560896,1,0.3866650381077202,0.7
Citrulline,Guanosine,Dissolved,5.222409433994409,0.3609437594449727,0.34584055358707894,0.4,0.13100758457167702,0.2
