mf_id,scan_time,mz,apex_scan,intensity,persistence,area,monoisotopic_mf_id,isotopologue_type
1,8.003413200378418,118.08644104003906,1051.0,194327440.0,194230276.0,118158155.4294672,1,
2,6.299375057220459,141.07371520996094,827.0,170252416.0,170155252.0,157413621.43240738,573,2H3
3,2.133179187774658,195.12269592285156,279.0,67473552.0,67376388.0,17656002.667701595,3,
5,0.03785240650177002,214.0894775390625,5.0,57975984.0,57878820.0,7565416.877983317,5,
8,6.299375057220459,142.07986450195312,827.0,50199420.0,50102256.0,45825691.817156464,1677,13C1
11,10.078944206237793,132.10206604003906,1319.0,34663744.0,34566580.0,17819711.7302534,11,
16,10.371063232421875,135.0472869873047,1357.0,25176370.0,25079206.0,12489491.136497073,16,
19,9.094088554382324,121.03197479248047,1191.0,20750366.0,20653202.0,9530658.624915695,19,
20,11.399836540222168,179.0734405517578,1489.0,20738580.0,20641416.0,8908111.066338558,20,
23,11.23067569732666,252.14459228515625,1467.0,17566200.0,17469036.0,8898629.852134034,23,
29,12.06161117553711,148.060546875,1575.0,16068086.0,15970922.0,10051562.787073076,29,
31,6.14907169342041,112.1122817993164,807.0,64980268.0,15869824.0,11161632.532928467,,
34,0.08720829337835312,123.04037475585938,11.0,15505156.0,15407992.0,1165846.0339412298,34,
36,2.133179187774658,240.18081665039062,279.0,15364387.0,15267223.0,3571350.160441908,36,
38,2.1182022094726562,212.14898681640625,277.0,15238388.0,15141224.0,3865735.149248183,38,
47,2.2387890815734863,202.18040466308594,293.0,14193141.0,14095977.0,6652222.255142567,47,
49,8.87873363494873,212.0950469970703,1163.0,13733511.0,13636347.0,4655087.050468445,49,
50,14.662541389465332,133.02784729003906,1909.0,13336745.0,13239581.0,9440710.745936295,,
55,7.883634567260742,112.1122817993164,1035.0,42301296.0,12182164.0,10966642.807052612,,
61,24.954675674438477,214.089599609375,3225.0,10913405.0,10816241.0,1704332.2627716064,61,
64,7.988577842712402,119.08985900878906,1049.0,10840195.0,10743031.0,3632919.4843740165,1,13C1
66,11.399836540222168,147.07666015625,1489.0,10674687.0,10577523.0,3962338.83934389,66,
67,11.339555740356445,286.1131286621094,1481.0,10513094.0,10415930.0,3954888.2547484133,67,
68,0.6270253658294678,296.0436096191406,81.0,10407029.0,10309865.0,2207127.4339590073,68,
69,0.022458789870142937,214.08702087402344,3.0,10405404.0,10308240.0,1982997.4585974105,69,
71,14.63259506225586,248.02117919921875,1905.0,10234807.0,10137643.0,6713386.969298419,,
72,10.780282974243164,713.0664672851562,1409.0,10216040.0,10118876.0,1649491.5983043183,72,
77,7.563916206359863,98.07164001464844,993.0,10057183.0,9960019.0,564581.3117369115,,
78,7.5184831619262695,76.0762939453125,987.0,10052573.0,9955409.0,8515295.521968834,78,
83,0.03785240650177002,214.0919952392578,5.0,9921617.0,9824453.0,1895436.562360908,83,
101,9.015832901000977,152.0568084716797,1181.0,9356246.0,9259082.0,4910501.185419887,101,
113,8.87873363494873,250.988037109375,1163.0,9017693.0,8920529.0,1687902.8383636475,113,
117,10.856867790222168,112.1122817993164,1419.0,37505924.0,8786908.0,9679259.684677124,117,
118,0.10716649144887924,74.09712982177734,13.0,8851395.0,8754231.0,1142514.9045072095,118,
130,2.2842845916748047,151.0966796875,299.0,8375139.0,8277975.0,1222520.1232616454,130,
134,10.746758460998535,711.071533203125,1405.0,8319716.0,8222552.0,1404665.6640886823,134,
145,9.50914192199707,106.08670806884766,1245.0,8120846.0,8023682.0,3339160.645687431,145,
146,10.780282974243164,715.0636596679688,1409.0,8091182.0,7994018.0,1312890.244778622,,
156,2.133179187774658,195.12489318847656,279.0,10328398.0,7876110.0,4457250.768494889,156,
165,2.2237184047698975,296.04510498046875,291.0,7819180.5,7722016.0,1415260.79464221,165,
197,2.6346611976623535,296.04498291015625,345.0,7315984.5,7218820.0,2533559.427907467,197,
204,2.6346611976623535,296.04632568359375,345.0,7194971.5,7097807.0,1942676.4358501434,204,
205,2.268836736679077,284.1707763671875,297.0,7178449.5,7081285.0,993830.3296751566,205,
225,7.563916206359863,112.08736419677734,993.0,6958246.0,6861082.0,382444.6658719182,,
235,11.399836540222168,130.05006408691406,1489.0,6852608.0,6755444.0,2491536.4521570653,235,
241,2.863645076751709,296.04498291015625,375.0,6804393.0,6707229.0,1254880.5500984192,241,
244,8.909156799316406,162.11268615722656,1167.0,6776616.0,6679452.0,4017207.351474192,244,
252,8.53611946105957,138.05517578125,1119.0,6680033.0,6582869.0,3581133.2551043183,252,
278,10.95192813873291,193.0530548095703,1431.0,6441990.5,6344826.0,2220120.872076992,278,
283,14.693028450012207,248.0232391357422,1913.0,6407012.5,6309848.0,1307529.7757587433,,
289,3.1527366638183594,296.04620361328125,413.0,6365726.5,6268562.0,1001952.9067795277,289,
290,9.015832901000977,236.14944458007812,1181.0,6319507.5,6222343.0,3701173.356458937,290,
293,23.456979751586914,123.04037475585938,3033.0,6273110.0,6175946.0,1690933.777267456,293,
312,2.2842845916748047,168.12318420410156,299.0,6118743.5,6021579.0,835945.1407644302,312,
317,10.997873306274414,250.988037109375,1437.0,6345364.5,5976655.0,2690318.953889847,,
327,3.3200273513793945,296.04632568359375,435.0,6040733.5,5943569.0,1170002.384330511,327,
330,0.535642683506012,296.0489501953125,69.0,6021662.0,5924498.0,1202630.886074841,330,
338,0.053039807826280594,215.09288024902344,7.0,5965953.0,5868789.0,785247.826973109,5,13C1
373,10.542216300964355,236.14944458007812,1379.0,5653229.0,5556065.0,2855351.5160496607,373,
375,0.08720829337835312,97.99169921875,11.0,5642377.0,5545213.0,407718.24380264385,,
383,2.1182022094726562,196.1257781982422,277.0,5604701.0,5507537.0,1496832.7897984972,3,13C1
408,11.200178146362305,209.04774475097656,1463.0,5432465.5,5335301.0,2577811.9340666197,408,
409,0.1374163031578064,212.0950469970703,17.0,8194849.0,5322983.0,2084547.947487518,409,
416,5.283909320831299,136.0617218017578,693.0,5375545.0,5278381.0,2359749.9182194322,416,
423,21.228187561035156,214.0894775390625,2747.0,8103622.0,5251971.0,1150362.7735004425,423,
425,3.1829679012298584,130.08631896972656,417.0,5346743.0,5249579.0,2521375.74414593,425,
441,9.109748840332031,165.05795288085938,1193.0,5286341.5,5189177.0,2899536.96994967,441,
454,2.2086453437805176,296.0475769042969,289.0,5222432.0,5125268.0,1508966.9209296703,454,
463,2.2237184047698975,296.0437316894531,291.0,5186238.5,5089074.0,1364586.88367033,,
470,10.780282974243164,711.0775146484375,1409.0,5160650.0,5063486.0,397679.4038248062,,
476,3.945085287094116,113.1155014038086,517.0,5118450.5,5021286.0,1339793.4588565826,,
490,14.662541389465332,112.1122817993164,1909.0,27328608.0,4940568.0,17107185.90330887,490,
499,10.780282974243164,711.062255859375,1409.0,4993463.5,4896299.0,875377.3190562259,,
503,2.3754444122314453,296.0476989746094,311.0,4980770.0,4883606.0,1647782.1865167618,503,
522,3.1527366638183594,148.0968017578125,413.0,4900967.0,4803803.0,1038361.9827606678,522,
547,2.6346611976623535,296.0436096191406,345.0,4770653.0,4673489.0,1481056.232040882,,
