mf_id,scan_time,mz,apex_scan,intensity,persistence,area,monoisotopic_mf_id,isotopologue_type
1,14.588495254516602,96.95906066894531,1894.0,1033569024.0,1033052239.0,340711951.2454014,1,
3,14.558659553527832,194.92697143554688,1890.0,121097960.0,120581175.0,88522242.13442254,,
6,4.132566452026367,61.987152099609375,538.0,67501288.0,66984503.0,63603520.50489855,,
8,14.588495254516602,98.95468139648438,1894.0,48638364.0,48121579.0,14972707.34168309,,
9,7.707662105560303,80.9157485961914,1004.0,44894028.0,44377243.0,18543033.462158203,,
11,7.707662105560303,78.91781616210938,1004.0,36918128.0,36401343.0,17417826.475406647,,
13,0.0299308430403471,76.98688507080078,4.0,29937552.0,29420767.0,5048989.97620108,,
16,1.4845143556594849,212.07521057128906,192.0,26756492.0,26239707.0,4659164.521684647,,
19,11.68408203125,94.97942352294922,1518.0,24272730.0,23755945.0,5205018.106315613,,
21,15.340388298034668,212.07508850097656,1990.0,22399218.0,21882433.0,7593431.132575989,,
23,14.882162094116211,106.03998565673828,1932.0,21392578.0,20875793.0,3681353.711078644,23,
25,10.830924034118652,96.96874237060547,1408.0,19686564.0,19169779.0,4502472.722772598,,
27,4.775937080383301,106.03998565673828,622.0,19322702.0,18520332.0,2568117.1141033173,,
37,0.17428815364837646,61.987152099609375,22.0,19079502.0,15919645.0,12537232.95502773,,
38,11.392952919006348,212.07508850097656,1480.0,17590958.0,15852433.0,5668642.235980988,38,
48,2.810696601867676,106.03998565673828,366.0,18081086.0,14372299.0,2170655.1426057816,,
51,5.418676376342773,248.97299194335938,706.0,27586958.0,14057709.0,5591337.791641235,,
53,1.1147148609161377,106.03998565673828,144.0,17043884.0,13758917.0,2543722.186696768,,
57,0.07826594263315201,90.97020721435547,10.0,13720018.0,13203233.0,927885.5651582256,,
61,0.07826594263315201,74.99267578125,10.0,13157169.0,12640384.0,1178379.166582333,,
68,2.2477235794067383,121.02851104736328,292.0,12561632.0,12044847.0,1889445.2473168895,,
69,17.89505958557129,106.03986358642578,2318.0,12731255.0,11893210.0,2582838.459083557,,
82,7.846306800842285,94.97942352294922,1022.0,12529975.0,10975987.0,2356908.2093524933,,
84,6.043488502502441,212.07508850097656,788.0,22658434.0,10784037.0,5515794.562397003,,
91,14.558659553527832,196.9230499267578,1890.0,10911385.0,10394600.0,2128968.363693081,,
92,11.238886833190918,267.07269287109375,1460.0,10672708.0,10155923.0,3837230.26267019,,
105,2.2327215671539307,91.0209732055664,290.0,9671581.0,9154796.0,2137470.933375299,,
106,8.313974380493164,248.97311401367188,1082.0,19696358.0,9132724.0,5468432.472076416,,
123,14.573587417602539,97.95835876464844,1892.0,9022543.0,8505758.0,2399153.746279273,251,13C1
127,0.06013897433876991,212.07286071777344,8.0,8980588.0,8463803.0,1873666.1967192106,,
146,14.588495254516602,98.96311950683594,1894.0,8901240.0,7851903.0,2647435.156630303,,
169,10.830924034118652,98.9657211303711,1408.0,7844588.5,7327803.0,2543314.224556923,,
177,7.89369010925293,106.03998565673828,1028.0,8690453.0,7156549.0,832167.5817980766,,
192,0.0964282751083374,83.02385711669922,12.0,7410850.5,6894065.0,1228890.3610869953,,
206,14.513657569885254,248.97216796875,1884.0,11146103.0,6631942.0,4589367.873434067,,
219,15.3557767868042,156.01181030273438,1992.0,6942460.0,6425675.0,1321559.2624702454,,
235,8.159527778625488,212.07508850097656,1062.0,19431642.0,6213203.0,6473067.083755493,,
242,8.20724868774414,106.03998565673828,1068.0,7356949.5,6150179.0,1232837.7765140533,,
251,14.558659553527832,96.95521545410156,1890.0,8580108.0,6059558.0,1274374.5358855315,251,
252,3.5028626918792725,248.9711151123047,456.0,13011898.0,6051000.0,2932427.3646297455,,
273,14.820231437683105,212.07272338867188,1924.0,6428645.0,5911860.0,2907131.269821167,273,
290,7.89369010925293,106.04027557373047,1028.0,7019897.0,5780834.0,750251.6362540722,,
298,19.379430770874023,212.07508850097656,2508.0,16417166.0,5739371.0,3692814.0147094727,298,
306,14.573587417602539,96.962646484375,1892.0,8201005.0,5639144.0,1296306.3932914957,,
332,22.244953155517578,212.07424926757812,2874.0,15295915.0,5375027.0,5641157.427284241,332,
333,7.89369010925293,106.03971099853516,1028.0,6495615.0,5374308.0,747287.535173893,,
338,2.3692915439605713,156.01181030273438,308.0,5866857.0,5326528.0,1493430.1646587849,,
343,14.882162094116211,83.02406311035156,1932.0,5769108.0,5252323.0,1218878.6806864738,,
346,24.591922760009766,83.02406311035156,3174.0,5758445.5,5241660.0,1544868.6139278412,,
348,0.07826594263315201,80.96405792236328,10.0,5725091.5,5208306.0,1475084.1836177204,,
357,11.883002281188965,146.0449981689453,1544.0,5663722.5,5146937.0,1841143.208349824,,
367,3.151571273803711,212.07424926757812,410.0,17918016.0,5110951.0,4510208.641328812,,
375,8.20724868774414,106.04027557373047,1068.0,6135813.0,5068580.0,1125008.9401426315,,
391,3.1666440963745117,212.07508850097656,412.0,18977122.0,4929166.0,4680471.959442139,,
394,14.573587417602539,107.03517150878906,1892.0,5421361.5,4904576.0,701300.7735543251,,
401,12.221863746643066,106.03998565673828,1588.0,6934984.0,4863530.0,2032914.0946407318,,
403,3.720386028289795,212.07508850097656,484.0,18202602.0,4857813.0,3296739.3612651825,,
426,3.720386028289795,212.07437133789062,484.0,17586788.0,4745503.0,3163222.989080429,,
429,0.0964282751083374,109.03954315185547,12.0,5247786.5,4731001.0,689200.4615909043,,
452,23.340280532836914,74.99267578125,3014.0,5099005.5,4582220.0,668906.3436927795,,
465,8.20724868774414,106.03971099853516,1068.0,5365612.5,4521629.0,1112883.5246744156,,
506,14.882162094116211,109.03984832763672,1932.0,4849384.5,4332599.0,875385.6361169815,,
507,0.0964282751083374,68.012939453125,12.0,4839870.0,4323085.0,787886.2778863879,,
508,5.0389018058776855,248.9752197265625,656.0,15506570.0,4322022.0,3935306.8377838135,,
548,7.800688743591309,248.9752197265625,1016.0,12152696.0,4138098.0,4736241.801900864,,
608,4.132566452026367,212.07508850097656,538.0,17319536.0,3961975.0,3115703.0730953217,,
621,14.573587417602539,176.99684143066406,1892.0,4448152.5,3931367.0,465245.5734064579,,
627,12.99460220336914,212.07424926757812,1688.0,14902371.0,3903786.0,3338429.0748901367,,
658,23.405052185058594,61.99504470825195,3022.0,7832975.0,3805135.0,1070176.035692215,,
669,2.414647340774536,212.07260131835938,314.0,7051271.0,3763288.0,2645804.9399080276,,
683,11.653108596801758,172.95736694335938,1514.0,4241932.0,3725147.0,1512019.7560696602,,
696,10.675000190734863,70.94493865966797,1388.0,4210731.0,3693946.0,1802866.7923085093,,
704,10.84869384765625,248.9711151123047,1410.0,6293512.0,3651784.0,1754044.5161218643,,
720,16.064884185791016,248.9720458984375,2082.0,8912776.0,3604115.0,2128894.6233711243,,
723,3.1666440963745117,212.07589721679688,412.0,13210475.0,3592488.0,3182912.4196243286,,
749,11.515419006347656,165.0185089111328,1496.0,4025027.25,3508242.0,1353576.8106890172,,
767,24.591922760009766,68.01306915283203,3174.0,3983787.75,3467002.0,1509598.1584510803,,
773,0.01348304096609354,63.9613037109375,2.0,3966165.0,3449380.0,736129.5657182913,,
775,6.809689521789551,212.07272338867188,888.0,6202956.5,3434313.0,1522631.2983231544,,
780,7.89369010925293,106.04057312011719,1028.0,4166223.75,3429822.0,483874.8575698137,,
795,3.151571273803711,212.07342529296875,410.0,11325979.0,3384834.0,3179921.3975753784,,
830,3.844397783279419,212.07437133789062,500.0,16583116.0,3310826.0,4356526.975429535,,
862,14.573587417602539,106.03912353515625,1892.0,4016119.75,3229128.0,739040.6422820091,862,
865,4.132566452026367,212.07589721679688,538.0,12011701.0,3225533.0,4157348.26697731,,
872,7.536221504211426,248.9711151123047,982.0,8892079.0,3204420.0,2303441.530485153,,
886,3.720386028289795,212.07589721679688,484.0,11974259.0,3166294.0,3632356.113845825,,
895,1.4067314863204956,157.1228485107422,182.0,3661260.0,3144475.0,889823.5107353497,,
896,4.25360107421875,212.07508850097656,554.0,17023724.0,3144073.0,5735992.477153778,,
