mf_id,scan_time,mz,apex_scan,intensity,persistence,area,monoisotopic_mf_id,isotopologue_type
1,7.989978790283203,118.08646392822266,1043.0,179004944.0,178915442.0,105294343.65788245,1,
2,6.351311206817627,141.0736846923828,829.0,155778880.0,155689378.0,59528952.06104708,2,
7,0.03936805948615074,214.08941650390625,5.0,77541896.0,77452394.0,12992972.762157023,7,
9,3.9276177883148193,112.11261749267578,511.0,61467192.0,61377690.0,20806251.546272278,9,
11,10.391990661621094,135.04766845703125,1355.0,47374120.0,47284618.0,13121810.554924384,11,
12,6.351311206817627,142.08026123046875,829.0,46377824.0,46288322.0,18518764.165003538,3081,13C1
13,2.1317949295043945,195.12258911132812,277.0,43634984.0,43545482.0,10864754.346998002,13,
17,8.066734313964844,118.08748626708984,1053.0,36678516.0,36337312.0,12685715.80985117,17,
21,10.09846019744873,132.10202026367188,1317.0,27835388.0,27745886.0,14254932.300789006,21,
24,7.989978790283203,118.08543395996094,1043.0,25791888.0,25702386.0,12642998.520056546,24,
26,0.084676094353199,123.04039001464844,11.0,23077456.0,22987954.0,2170289.796092537,26,
30,11.236542701721191,252.14434814453125,1463.0,22070286.0,21980784.0,6416221.925899416,30,
33,1.8434491157531738,112.1123046875,239.0,55808484.0,19130276.0,12487008.548950195,33,
34,9.115472793579102,121.0320053100586,1189.0,18973884.0,18884382.0,8624122.539545864,34,
37,0.024224426597356796,214.091796875,3.0,17031206.0,16941704.0,4038423.7510722075,37,
38,2.23745059967041,202.18023681640625,291.0,16994248.0,16904746.0,6979405.191679992,38,
40,11.420880317687988,179.0739288330078,1487.0,16145502.0,16056000.0,6803329.975106332,40,
51,6.0786027908325195,112.11261749267578,793.0,60068232.0,14712552.0,16044819.472259521,51,
57,0.06955946236848831,214.08718872070312,9.0,13697756.0,13608254.0,3036090.634682603,57,
63,23.43309211730957,123.04066467285156,3033.0,13222096.0,13132594.0,2960986.3918304443,63,
65,2.2828876972198486,284.17034912109375,297.0,13045867.0,12956365.0,1515650.7534115938,65,
67,12.02765941619873,148.0605010986328,1565.0,12849073.0,12759571.0,8103245.460439861,67,
72,7.502559185028076,76.07634735107422,979.0,12559822.0,12470320.0,7090316.302194893,72,
