mf_id,scan_time,mz,apex_scan,intensity,persistence,area,monoisotopic_mf_id,isotopologue_type
1,7.989286422729492,118.08659362792969,1043.0,591963776.0,591667793.0,198743211.711401,1,
2,6.280969142913818,138.0548553466797,819.0,184425456.0,184129473.0,39911371.94313049,2,
4,11.205718040466309,252.14390563964844,1461.0,111242696.0,110946713.0,53597747.936297044,4,
5,10.062444686889648,132.10218811035156,1313.0,98970536.0,98674553.0,54908512.74041055,5,
7,0.06923777610063553,214.0896759033203,9.0,82388864.0,82092881.0,14949943.523802817,7,
9,6.053301811218262,112.11241149902344,789.0,64291428.0,63995445.0,11239275.354652405,9,
10,2.132331609725952,195.12295532226562,277.0,62813652.0,62517669.0,16411396.794025939,10,
15,7.501087665557861,76.07637023925781,979.0,44661780.0,44365797.0,37373578.598044515,15,
16,12.033482551574707,148.06068420410156,1569.0,42925092.0,42629109.0,30913211.256765723,16,
17,10.385562896728516,135.04745483398438,1355.0,42615204.0,42319221.0,21495062.56249985,17,
20,7.989286422729492,119.08997344970703,1043.0,33095234.0,32799251.0,11039821.671204641,1,13C1
21,0.08419187366962433,123.04051208496094,11.0,29330742.0,29034759.0,2729669.5935510267,21,
22,11.418943405151367,179.07362365722656,1489.0,26093528.0,25797545.0,11284348.142828476,22,
25,11.572962760925293,258.1105041503906,1509.0,24287934.0,23991951.0,11067551.179484988,25,
27,11.34333324432373,333.1299133300781,1479.0,23773890.0,23477907.0,4761655.851160692,27,
32,9.105905532836914,121.03215026855469,1189.0,19654472.0,19358489.0,8775100.73735597,32,
33,1.7688966989517212,112.11241149902344,229.0,59455664.0,19185340.0,13112364.867364883,33,
36,0.5864278674125671,296.0453186035156,75.0,18581200.0,18285217.0,3417456.108302593,36,
37,11.38890552520752,147.07635498046875,1485.0,18411776.0,18115793.0,7858977.20240188,37,
38,8.997289657592773,236.14964294433594,1175.0,17582008.0,17286025.0,7359007.268708169,38,
41,2.1174192428588867,240.18106079101562,275.0,17057396.0,16761413.0,3913554.25578033,41,
42,10.525827407836914,236.14964294433594,1373.0,16967148.0,16671165.0,8338342.850509327,42,
43,6.340731143951416,138.0535888671875,827.0,20554136.0,16574359.0,12353637.180282235,43,
44,11.481727600097656,245.1129913330078,1497.0,16740838.0,16444855.0,8437408.414134294,44,
45,3.9506125450134277,112.11241149902344,513.0,63782756.0,16367724.0,16783337.769233704,45,
46,8.921252250671387,162.1128387451172,1165.0,16567093.0,16271110.0,10144158.671066433,46,
47,2.239595413208008,202.18064880371094,291.0,15934291.0,15638308.0,6717063.274243265,47,
49,6.280969142913818,139.0585174560547,819.0,14568545.0,14272562.0,3074648.835831642,2,13C1
53,8.921252250671387,212.09523010253906,1165.0,13804532.0,13508549.0,4755652.5267391205,53,
55,2.132331609725952,212.1492462158203,277.0,13551690.0,13255707.0,3602507.3119646003,55,
62,23.21768569946289,123.04051208496094,3011.0,12721375.0,12425392.0,4391380.002231598,,
65,5.292113304138184,136.06190490722656,689.0,12490135.0,12194152.0,5811518.022280335,,
66,14.65403938293457,133.0279541015625,1909.0,12451338.0,12155355.0,2559016.6548655145,,
68,0.06923777610063553,214.09219360351562,9.0,12221447.0,11925464.0,3459081.7537436727,68,
69,11.205718040466309,253.1472930908203,1461.0,12097775.0,11801792.0,5665894.846528725,4,13C1
71,11.235788345336914,252.14601135253906,1465.0,61279452.0,11641500.0,37166893.69917403,71,
75,11.38890552520752,130.05018615722656,1485.0,11617991.0,11322008.0,4764966.393346317,75,
79,11.819339752197266,275.0718078613281,1541.0,10997471.0,10701488.0,5492740.353592318,79,
80,0.6792189478874207,296.04791259765625,87.0,10891447.0,10595464.0,3022437.1848495007,80,
81,6.280969142913818,138.05615234375,819.0,51948676.0,10577624.0,16793233.888893127,81,
83,8.553742408752441,138.0548553466797,1117.0,10722231.0,10426248.0,5943102.887289107,83,
84,8.782687187194824,250.98837280273438,1147.0,10625230.0,10329247.0,4516783.601547241,,
