mf_id,scan_time,mz,apex_scan,intensity,persistence,area,monoisotopic_mf_id,isotopologue_type
1,8.029388427734375,118.08650970458984,1049.0,112443192.0,112386971.0,67882497.13603687,1,
4,0.05278848856687546,214.08934020996094,7.0,76543360.0,76487139.0,9791680.524059154,4,
5,3.9689066410064697,112.11237335205078,517.0,66598540.0,66542319.0,21205074.806739807,5,
9,6.321971416473389,141.07376098632812,825.0,49121348.0,49065127.0,24429119.95479989,9,
12,2.128817558288574,195.12257385253906,277.0,44287188.0,44230967.0,11709276.222645879,12,
21,0.08684457093477249,123.04077911376953,11.0,24750104.0,24693883.0,2212514.3828024045,21,
22,2.1738193035125732,112.11237335205078,283.0,59779156.0,22230272.0,24330320.681804657,22,
23,8.029388427734375,118.0875473022461,1049.0,23146454.0,22155066.0,10659827.537602425,23,
24,10.35874080657959,135.0477294921875,1351.0,20842708.0,20786487.0,10795537.422988296,24,
25,0.03765105828642845,214.0917510986328,5.0,24476872.0,20180188.0,3719912.670222679,25,
27,10.064103126525879,132.10206604003906,1313.0,18024538.0,17968317.0,9155142.165783072,27,
31,0.5218914151191711,296.04559326171875,67.0,16693384.0,16637163.0,2893151.3576562405,31,
32,5.85207462310791,112.11237335205078,763.0,61575888.0,16071136.0,13181502.947875977,,
34,6.307023525238037,142.08023071289062,823.0,15370931.0,15314710.0,7757484.65416646,3910,13C1
36,11.438502311706543,147.07669067382812,1489.0,14626732.0,14570511.0,5925869.705915701,36,
38,9.5252046585083,106.08679962158203,1243.0,14488062.0,14431841.0,9779016.559158713,38,
39,9.049449920654297,152.05674743652344,1181.0,14485017.0,14428796.0,7428957.367672801,39,
40,23.23874855041504,123.04077911376953,3013.0,14369613.0,14303011.0,3253491.901031494,40,
43,2.2495625019073486,202.18020629882812,293.0,13651256.0,13595035.0,5030191.536377985,43,
44,9.094914436340332,121.03204345703125,1187.0,13584284.0,13528063.0,6428448.137423672,44,
45,2.11386775970459,195.1247100830078,275.0,13344748.0,13288527.0,4558895.581408357,45,
54,14.676115036010742,133.02783203125,1909.0,12291893.0,12235672.0,3217991.3983501755,,
59,11.423418998718262,179.073974609375,1487.0,11604012.0,11547791.0,5106200.863797102,59,
