mf_id,scan_time,mz,apex_scan,intensity,persistence,area,monoisotopic_mf_id,isotopologue_type
1,14.656632423400879,96.95886993408203,1906.0,1169965824.0,1169380834.0,371075124.13513047,,
3,14.64172077178955,194.9271240234375,1904.0,148190352.0,147605362.0,30816495.096307755,,
7,1.5577178001403809,212.074462890625,202.0,72652816.0,72067826.0,47960526.55315399,7,
9,8.18442153930664,80.91565704345703,1070.0,53871980.0,53286990.0,18149067.544906616,,
10,14.656632423400879,98.9547348022461,1906.0,53494436.0,52909446.0,16964683.238305718,,
15,8.18442153930664,78.917724609375,1070.0,44666756.0,44081766.0,13614513.552185059,,
17,4.482532501220703,61.98710250854492,586.0,37488660.0,36903670.0,35635459.16695595,,
18,14.626761436462402,194.92501831054688,1902.0,36918704.0,36333714.0,10533691.31428051,,
20,13.757641792297363,212.074462890625,1790.0,35132404.0,34547414.0,4729709.867233276,20,
28,0.1442735642194748,61.98710250854492,18.0,25995532.0,23010049.0,15945190.1076608,,
32,3.3381969928741455,248.97230529785156,436.0,21658270.0,21073280.0,4150383.4992046356,,
36,0.029478538781404495,76.98670959472656,4.0,20303434.0,19718444.0,3227424.0900914595,,
37,12.129888534545898,212.074462890625,1580.0,20214092.0,19629102.0,3657582.5089035034,,
38,11.699084281921387,94.97947692871094,1524.0,20184606.0,19599616.0,7983265.846443176,,
41,8.310059547424316,248.97328186035156,1086.0,20170376.0,18972654.0,7362109.997787476,,
45,14.59679126739502,106.03971862792969,1898.0,18361180.0,17407856.0,2369414.094930649,,
46,14.64172077178955,194.9293212890625,1904.0,17526438.0,16941448.0,6927362.3405742645,,
47,18.0032958984375,212.074462890625,2332.0,29155212.0,16548569.0,6732679.286331177,47,
58,0.029478538781404495,212.0745849609375,4.0,29150766.0,14919785.0,5039793.259612471,58,
62,11.421510696411133,248.97328186035156,1488.0,15132893.0,14547903.0,3874358.2638320923,,
70,4.022144317626953,106.04000854492188,526.0,19325072.0,13595382.0,2820344.0336589813,,
76,6.2926344871521,212.074462890625,822.0,27736634.0,12824299.0,6269394.47942543,76,
78,1.5577178001403809,212.0769500732422,202.0,16290079.0,12729549.0,14520792.186560392,78,
81,0.0779511034488678,90.97026824951172,10.0,12892690.0,12307700.0,956364.6156034507,,
85,14.64172077178955,196.92247009277344,1904.0,12418873.0,11833883.0,2792885.677595973,,
90,0.6985279321670532,248.97433471679688,90.0,19189150.0,11503015.0,3601751.87684536,,
98,14.781622886657715,248.97341918945312,1922.0,11987762.0,11402772.0,3383612.829662323,,
100,13.911227226257324,61.9951057434082,1810.0,11865746.0,11280756.0,1495306.0464057922,,
114,5.049501419067383,248.9753875732422,660.0,12155055.0,10457899.0,2826347.1323432922,,
116,6.505537033081055,61.9951057434082,850.0,11032380.0,10228943.0,1414024.6280002594,,
127,16.506071090698242,248.97315979003906,2140.0,10243022.0,9658032.0,2528115.1745414734,,
139,11.406390190124512,267.0719299316406,1486.0,9670561.0,9085571.0,3614971.5086875167,,
140,4.252067565917969,107.03515625,556.0,9666213.0,9081223.0,785068.5902974606,,
141,8.712700843811035,94.97947692871094,1138.0,10157594.0,8940794.0,2461698.4193344116,,
142,14.64172077178955,98.96318817138672,1904.0,9579624.0,8901796.0,3027294.2779813707,,
147,3.1559107303619385,248.97433471679688,412.0,19686114.0,8842422.0,4620045.989693642,,
152,8.019190788269043,212.074462890625,1048.0,22578372.0,8756396.0,6580444.869598389,152,
154,1.5427074432373047,212.07200622558594,200.0,9312245.0,8727255.0,9124536.004570127,,
157,14.6715726852417,97.95820617675781,1908.0,9235373.0,8650383.0,2195507.17767334,,
158,0.0779511034488678,74.99256896972656,10.0,9215281.0,8630291.0,890378.0033003334,,
164,16.30422592163086,212.074462890625,2114.0,21182360.0,8392781.0,8815047.018676758,164,
175,13.757641792297363,156.011474609375,1790.0,8799452.0,8214462.0,2708187.7188863754,,
