mf_id,scan_time,mz,apex_scan,intensity,persistence,area,monoisotopic_mf_id,isotopologue_type
1,14.700834274291992,96.95890045166016,1916.0,994236544.0,993739414.0,189256703.1305798,1,
2,14.700834274291992,194.92718505859375,1916.0,115919112.0,115421982.0,23645617.575377464,,
6,14.700834274291992,98.95476531982422,1916.0,46846744.0,46349614.0,31216750.483812116,,
7,8.158859252929688,80.91564178466797,1068.0,41182716.0,40685586.0,11860446.775299072,,
9,8.158859252929688,78.91770935058594,1068.0,34134648.0,33637518.0,9864725.816047668,,
10,4.5908589363098145,61.987098693847656,598.0,32766478.0,32269348.0,30099102.298933506,,
13,14.685907363891602,194.92507934570312,1914.0,28900586.0,28403456.0,6821359.36743021,,
14,4.57574462890625,248.9733428955078,596.0,28261492.0,27764362.0,7055865.948390961,,
15,5.219579696655273,212.07456970214844,680.0,27382354.0,26885224.0,7992165.484325409,15,
19,12.101612091064453,146.04518127441406,1580.0,23677758.0,23180628.0,7149627.424355507,19,
24,16.17918586730957,212.07456970214844,2104.0,24122252.0,21641924.0,4482376.189659119,24,
27,13.088101387023926,106.04005432128906,1708.0,21821594.0,20638298.0,2844354.343482971,27,
28,0.034074340015649796,76.98695373535156,4.0,20772644.0,20275514.0,4188976.460579008,,
30,5.020326614379883,106.04005432128906,654.0,25738976.0,19780389.0,3925209.188583374,30,
31,10.763230323791504,96.96861267089844,1406.0,20207640.0,19710510.0,12760889.020320892,,
34,11.687604904174805,94.97953033447266,1526.0,19033832.0,17953383.0,15282795.409864426,,
37,0.19456693530082703,61.987098693847656,24.0,19374710.0,16698369.0,8479447.025389284,,
38,8.113890647888184,248.97250366210938,1062.0,16738101.0,16240971.0,5260788.2883377075,,
43,10.917311668395996,212.07456970214844,1426.0,18244768.0,15251033.0,4062012.036026001,,
46,7.0266313552856445,124.9905014038086,918.0,15559925.0,15062795.0,6755898.140646601,,
51,7.14841365814209,128.03436279296875,934.0,14779315.0,14282185.0,6257053.796480179,,
56,0.0827886089682579,90.97027587890625,10.0,13869610.0,13372480.0,1064244.9236316944,,
58,2.989145278930664,106.04005432128906,388.0,17583036.0,12918656.0,2504215.4452791214,,
60,14.700834274291992,194.92938232421875,1916.0,13364047.0,12343147.0,4380124.125609279,,
61,10.778424263000488,248.97238159179688,1408.0,12834416.0,12337286.0,4180318.4769058228,,
68,0.0827886089682579,74.99274444580078,10.0,12409990.0,11912860.0,1284434.6725723445,,
84,0.36883658170700073,106.04005432128906,46.0,14170778.0,10691594.0,1925700.2239263654,,
87,11.320158958435059,267.0718994140625,1478.0,11117512.0,10620382.0,4418183.033948556,87,
93,14.700834274291992,196.92251586914062,1916.0,10796847.0,10299717.0,2098122.466970071,,
100,0.034074340015649796,212.07469177246094,4.0,22260752.0,9998040.0,4037553.5640775934,100,
104,5.767711162567139,94.97953033447266,752.0,10895126.0,9695118.0,3552821.8827581406,,
117,16.486106872558594,106.04005432128906,2144.0,9921729.0,9424599.0,1774371.0816326141,,
119,5.219579696655273,248.97132873535156,680.0,13281422.0,9308053.0,3664862.794442177,,
124,13.645115852355957,212.07456970214844,1780.0,20304562.0,9111142.0,5759847.558803558,124,
132,16.717348098754883,248.97238159179688,2174.0,9240516.0,8743386.0,2134968.776954651,,
150,2.0534684658050537,212.07456970214844,266.0,20882686.0,8353064.0,4844069.532514095,150,
162,14.715814590454102,98.9632568359375,1918.0,8567763.0,8009127.0,1770493.6390916528,,
198,14.715814590454102,97.95822143554688,1918.0,7633902.5,7136772.0,1755107.0005921982,1342,13C1
206,10.763230323791504,98.96583557128906,1406.0,7555899.0,7058769.0,3726575.8893795013,,
215,1.1630830764770508,248.9753875732422,150.0,11765673.0,6927210.0,3464255.9522354603,,
224,7.254165172576904,212.07456970214844,948.0,19783650.0,6795007.0,4200183.488895416,224,
239,14.835848808288574,61.99524688720703,1934.0,11074926.0,6561633.0,3184938.5794143677,,
252,0.10102804005146027,83.02391052246094,12.0,6927266.5,6430136.0,955460.061265476,,
255,11.350170135498047,267.0741882324219,1482.0,6896223.0,6399093.0,3198666.8776609153,,
264,12.224903106689453,317.0546569824219,1596.0,6775253.0,6278123.0,1692456.0362939388,,
272,2.2345526218414307,91.02084350585938,290.0,6678712.5,6181582.0,1519276.3080470562,,
282,23.488174438476562,212.07456970214844,3048.0,16839922.0,6072720.0,4383148.809288025,282,
297,14.805855751037598,96.96275329589844,1930.0,6462986.5,5944402.0,794588.7922525406,,
309,19.493947982788086,61.995113372802734,2534.0,10643338.0,5851095.0,1325927.089553833,,
396,14.760645866394043,106.04005432128906,1924.0,5765496.0,5258898.0,758236.7675886154,,
412,5.219579696655273,156.01156616210938,680.0,5744836.5,5149332.0,1572667.879518509,,
423,8.238385200500488,62.996158599853516,1078.0,5906143.0,5093958.0,1571070.343427658,,
434,10.841343879699707,124.00623321533203,1416.0,5526030.0,5028900.0,2812498.8899927847,,
454,13.088101387023926,83.02391052246094,1708.0,5447170.0,4950040.0,883187.1245145798,,
489,21.09645652770996,61.995113372802734,2740.0,9409342.0,4768276.0,1259177.8060321808,,
492,13.088101387023926,109.03961181640625,1708.0,5261187.5,4764057.0,670722.024310112,,
540,13.088101387023926,107.03521728515625,1708.0,5062287.0,4565157.0,677175.4599146843,,
549,11.350170135498047,61.995113372802734,1482.0,9698558.0,4535433.0,1818729.864701271,,
575,0.10102804005146027,109.03961181640625,12.0,4972851.0,4427771.0,616041.4208485913,,
589,23.642833709716797,61.995113372802734,3068.0,8398410.0,4368002.0,1199368.3656654358,,
590,13.088101387023926,106.03917694091797,1708.0,4863738.0,4366608.0,911612.8910074234,590,
643,18.67571258544922,248.9733428955078,2428.0,9786974.0,4172930.0,1671190.82157135,,
658,0.0827886089682579,68.01298522949219,10.0,4614226.0,4117096.0,648371.4413213935,,
695,10.795977592468262,248.9753875732422,1410.0,7508872.5,4022389.0,2381106.837794304,,
698,11.551159858703613,106.04005432128906,1508.0,7979258.5,4002866.0,2459523.770385742,,
722,14.730725288391113,314.86480712890625,1920.0,4419976.5,3922846.0,1107490.1679651663,,
755,2.280229330062866,121.02860260009766,296.0,4323665.0,3826535.0,440019.570363231,,
776,14.745652198791504,96.96173095703125,1922.0,5685586.0,3761901.0,621988.9330654144,,
867,3.5714993476867676,212.07456970214844,464.0,17318010.0,3531224.0,3779345.8778629303,867,
883,21.40646743774414,212.07456970214844,2780.0,15149769.0,3506815.0,3349547.544647217,883,
928,4.57574462890625,107.03521728515625,596.0,4278517.5,3430719.0,590379.4375245571,,
938,3.632563591003418,106.03917694091797,472.0,4574047.5,3407480.0,953738.5397480726,,
956,9.651881217956543,106.04005432128906,1262.0,5595384.5,3362778.0,797926.3320670128,,
968,11.64221477508545,165.01873779296875,1520.0,3836404.5,3339274.0,1374134.1063529998,,
977,23.395292282104492,90.97027587890625,3036.0,3815180.75,3318050.0,1446150.702287674,,
1013,23.193119049072266,74.99274444580078,3010.0,3740803.0,3243673.0,837958.9358062744,,
1020,4.884119510650635,71.01271057128906,636.0,3725421.5,3228291.0,1911913.0939754248,,
1054,8.734745979309082,94.97953033447266,1142.0,10052144.0,3166840.0,2603603.5453357697,,
1057,0.16421298682689667,85.99836730957031,20.0,3684479.25,3158542.0,1983890.9686553888,,
1086,5.020326614379883,106.03917694091797,654.0,6009272.5,3118963.0,1308751.8130636215,1086,
1104,10.763230323791504,289.0702209472656,1406.0,3587049.5,3089919.0,1248866.284990469,,
1113,3.6627299785614014,248.97120666503906,476.0,11780198.0,3074349.0,2562284.5836048126,,
1181,4.499749183654785,106.03917694091797,586.0,4299214.0,2939735.0,707065.8134999275,1181,
1191,4.57574462890625,106.03917694091797,596.0,4921515.5,2927307.0,1130935.8176059723,1191,
1206,9.836432456970215,106.04005432128906,1286.0,5098472.0,2905642.0,921458.745965004,,
1220,10.498648643493652,135.02891540527344,1372.0,3387222.5,2890092.0,1584202.666443348,,
1276,4.454410076141357,126.90425872802734,580.0,3306438.25,2809308.0,1428980.3854438541,,
1342,14.700834274291992,96.95404815673828,1916.0,3361121.75,2732277.0,403410.01193380356,1342,
1349,8.208487510681152,142.91650390625,1074.0,3220430.0,2723300.0,837595.7075185776,,
1393,0.0827886089682579,80.964111328125,10.0,3171400.25,2674270.0,1122388.7154208757,,
1398,8.158859252929688,140.91827392578125,1068.0,3162832.25,2665702.0,1065243.3185267448,,
1428,1.500764012336731,106.03917694091797,194.0,3584282.25,2633877.0,856369.7429071665,,
1448,1.4705933332443237,157.12249755859375,190.0,3100734.0,2603604.0,805048.0195119977,,
1449,8.084149360656738,248.9753875732422,1058.0,8767750.0,2602639.0,2404385.8558044434,,
1460,11.672492027282715,172.95703125,1524.0,3082971.0,2585841.0,1469336.3813273907,,
1462,4.666733264923096,106.03917694091797,608.0,4633364.0,2584233.0,1104666.6335101128,1462,
1482,9.651881217956543,106.04034423828125,1262.0,4066642.75,2566662.0,634729.6260237694,,
