mass_feature,sample_fraction,experiment_id,timepoint,med_pvalue_h,med_fc_h,med_qvalue_h,core_metabolite
unknown_C6H9NO3_1_neg_13C_15N,Particulate,G51,12,0.3419169960960435,93.49990840973574,0.5867487769976939,non-core
unknown_C6H9NO3_1_neg_13C_15N,Particulate,G51,24,0.040016298654646815,270.4304156856682,0.4089353797583421,non-core
unknown_C6H9NO3_1_neg_13C_15N,Particulate,G51,48,0.05974162064103902,307.26072315444833,0.4089353797583421,non-core
unknown_C6H9NO3_1_neg_13C_15N,Particulate,G51,96,0.0465496204636462,629.3094814613986,0.4089353797583421,non-core
unknown_C6H9NO3_1_neg_13C_15N,Particulate,G52,0,0.33596520769663424,0.8619390670559932,0.584892796819012,non-core
unknown_C6H9NO3_1_neg_13C_15N,Particulate,G52,6,0.04614854922208043,95.49938520695682,0.4089353797583421,non-core
unknown_C6H9NO3_1_neg_13C_15N,Particulate,G52,12,0.09151081538048095,72.998472880422,0.47536156762530607,non-core
unknown_C6H9NO3_1_neg_13C_15N,Particulate,G52,24,0.025566322045788077,399.7294549388043,0.4089353797583421,non-core
unknown_C6H9NO3_1_neg_13C_15N,Particulate,G52,48,0.06913633859638521,1045.422618831884,0.4308728987276808,non-core
unknown_C6H9NO3_1_neg_13C_15N,Particulate,G52,96,0.054305958622258343,0.29833827344802877,0.4089353797583421,non-core
unknown_C6H9NO3_2_neg_13C_15N,Particulate,G51,0,0.2058456351560761,1.2406040447877247,0.5489216937495365,non-core
unknown_C6H9NO3_2_neg_13C_15N,Particulate,G51,6,0.5412246193824971,0.807435952015895,0.6627048075234486,non-core
unknown_C6H9NO3_2_neg_13C_15N,Particulate,G51,12,0.695338796697595,1.1320479739899885,0.7370152545438231,non-core
unknown_C6H9NO3_2_neg_13C_15N,Particulate,G51,24,0.09787742064454415,147.3068431499234,0.4766204831386498,non-core
unknown_C6H9NO3_2_neg_13C_15N,Particulate,G51,48,0.062139831834504625,136.99925302022987,0.4089353797583421,non-core
unknown_C6H9NO3_2_neg_13C_15N,Particulate,G51,96,0.12447329497774505,53.78277673973898,0.5038918929219558,non-core
unknown_C6H9NO3_2_neg_13C_15N,Particulate,G52,0,0.3359652076966344,0.8619390670559932,0.584892796819012,non-core
unknown_C6H9NO3_2_neg_13C_15N,Particulate,G52,6,0.2621117710258823,0.703683535598707,0.5697150832159729,non-core
unknown_C6H9NO3_2_neg_13C_15N,Particulate,G52,12,0.30854862302262664,0.7507767028272969,0.5831836826485042,non-core
unknown_C6H9NO3_2_neg_13C_15N,Particulate,G52,24,0.4229263261568298,43.057136840745834,0.5975002232078135,non-core
unknown_C6H9NO3_2_neg_13C_15N,Particulate,G52,48,0.29641677006919936,109.20749277897843,0.5831836826485042,non-core
unknown_C6H9NO3_2_neg_13C_15N,Particulate,G52,96,0.05430595862225831,0.2983382734480288,0.4089353797583421,non-core
unknown_C6H9NO4_pos_13C_15N,Particulate,G51,0,0.20584563515607612,1.2406040447877247,0.5489216937495365,non-core
unknown_C6H9NO4_pos_13C_15N,Particulate,G51,6,0.5412246193824967,0.8074359520158949,0.6627048075234486,non-core
unknown_C6H9NO4_pos_13C_15N,Particulate,G51,12,0.6953387966975949,1.1320479739899885,0.7370152545438231,non-core
unknown_C6H9NO4_pos_13C_15N,Particulate,G51,24,0.07286968410537324,101.90321918661473,0.4308728987276808,non-core
unknown_C6H9NO4_pos_13C_15N,Particulate,G51,48,0.08605356766271396,128.51007791061056,0.4589761056860371,non-core
unknown_C6H9NO4_pos_13C_15N,Particulate,G51,96,0.11463478312222164,64.38195912077295,0.4938113734495701,non-core
unknown_C6H9NO4_pos_13C_15N,Particulate,G52,0,0.33596520769663424,0.8619390670559933,0.584892796819012,non-core
unknown_C6H9NO4_pos_13C_15N,Particulate,G52,6,0.26211177102588246,0.7036835355987072,0.5697150832159729,non-core
unknown_C6H9NO4_pos_13C_15N,Particulate,G52,12,0.3085486230226264,0.7507767028272969,0.5831836826485042,non-core
unknown_C6H9NO4_pos_13C_15N,Particulate,G52,24,0.42322932477220115,21.175235656787475,0.5975002232078135,non-core
unknown_C6H9NO4_pos_13C_15N,Particulate,G52,48,0.25568389759425186,71.98536542164888,0.5697150832159729,non-core
unknown_C6H9NO4_pos_13C_15N,Particulate,G52,96,0.05430595862225835,0.29833827344802877,0.4089353797583421,non-core
unknown_C7H11NO3_pos,Particulate,G51,0,0.5233051022620574,1.760932940404924,0.6627048075234486,non-core
unknown_C7H11NO3_pos,Particulate,G51,6,0.7777277193791676,1.2708251758145772,0.7870979328656635,non-core
unknown_C7H11NO3_pos,Particulate,G51,12,0.3120665100221989,1.8924195796822225,0.5831836826485042,non-core
unknown_C7H11NO3_pos,Particulate,G51,24,0.4767566174307697,0.3791141595379988,0.634200411703305,non-core
unknown_C7H11NO3_pos,Particulate,G51,48,0.6464275646003494,0.5752472701069293,0.7121344926753133,non-core
unknown_C7H11NO3_pos,Particulate,G51,96,0.31362844182152044,0.31750972897930896,0.5831836826485042,non-core
unknown_C7H11NO3_pos,Particulate,G52,0,0.4010868257419323,0.913152365225826,0.5937078921732292,non-core
unknown_C7H11NO3_pos,Particulate,G52,6,0.1308212979656456,0.5883634607729537,0.511208612066702,non-core
unknown_C7H11NO3_pos,Particulate,G52,12,0.23461063425136805,0.7616028158838184,0.5697150832159729,non-core
unknown_C7H11NO3_pos,Particulate,G52,24,0.5746289781417766,0.7819383444419651,0.6828621545836717,non-core
unknown_C7H11NO3_pos,Particulate,G52,48,0.10991439927072322,0.4943205215670739,0.49350727706033537,non-core
unknown_C7H11NO3_pos,Particulate,G52,96,0.1329894385022024,0.31716897529876387,0.511208612066702,non-core
unknown_C7H9NO5_pos_13C_15N,Particulate,G51,0,0.2058456351560762,1.2406040447877247,0.5489216937495365,non-core
unknown_C7H9NO5_pos_13C_15N,Particulate,G51,6,0.541224619382497,0.8074359520158949,0.6627048075234486,non-core
unknown_C7H9NO5_pos_13C_15N,Particulate,G51,12,0.11996846479191728,90.76569040090855,0.5023020031189979,non-core
unknown_C7H9NO5_pos_13C_15N,Particulate,G51,24,0.02781101378210419,405.0274467516203,0.4089353797583421,non-core
unknown_C7H9NO5_pos_13C_15N,Particulate,G51,48,0.05956510392441854,325.56768035230533,0.4089353797583421,non-core
unknown_C7H9NO5_pos_13C_15N,Particulate,G51,96,0.06184270264407087,241.88523660789494,0.4089353797583421,non-core
unknown_C7H9NO5_pos_13C_15N,Particulate,G52,0,0.33596520769663485,0.8619390670559933,0.584892796819012,non-core
unknown_C7H9NO5_pos_13C_15N,Particulate,G52,6,0.2621117710258823,0.7036835355987071,0.5697150832159729,non-core
unknown_C7H9NO5_pos_13C_15N,Particulate,G52,12,0.3085486230226266,0.7507767028272969,0.5831836826485042,non-core
unknown_C7H9NO5_pos_13C_15N,Particulate,G52,24,0.24231396660029553,166.90977857228853,0.5697150832159729,non-core
unknown_C7H9NO5_pos_13C_15N,Particulate,G52,48,0.2585861088619349,288.2723076167956,0.5697150832159729,non-core
unknown_C7H9NO5_pos_13C_15N,Particulate,G52,96,0.054305958622258316,0.29833827344802877,0.4089353797583421,non-core
