mass_feature,core_metab,sample_fraction,enrich_hNH4_fc,enrich_h_fc,ttest_p_h,p_value_mannwhitney_h,ttest_p_hNH4,p_value_mannwhitney_hNH4
HILICNeg_248,Guanosine,Particulate,Inf,Inf,0.11815181690675122,0.06360256962075364,0.025049886378790433,0.06360256962075364
HILICNeg_248,L-Arginine,Particulate,Inf,Inf,0.019210719111564894,0.06360256962075364,0.0032302576177234664,0.06360256962075364
HILICNeg_248,L-Glutamic acid,Particulate,Inf,Inf,0.018896803285346077,0.06360256962075364,0.004539251539524674,0.06360256962075364
HILICNeg_248,L-Homoserine,Particulate,Inf,Inf,0.018290393764194744,0.06360256962075364,0.005270493055997976,0.06360256962075364
HILICNeg_248,L-Lysine,Particulate,Inf,Inf,0.02923312141216459,0.06360256962075364,0.005002843020872633,0.06360256962075364
HILICNeg_248,L-Proline,Particulate,Inf,Inf,0.020465965272608754,0.06360256962075364,0.0023014249764868036,0.06360256962075364
HILICNeg_248,L-Serine,Particulate,Inf,Inf,0.010634962484503905,0.06360256962075364,0.0017843480892454652,0.06360256962075364
HILICNeg_248,L-Tyrosine,Particulate,Inf,Inf,0.00768844257072221,0.06360256962075364,0.001514405408200539,0.06360256962075364
HILICNeg_25,Adenine,Particulate,2.4818934062871008,2.524854427054294,0.46963416367136274,1,0.36596956207453835,0.2
HILICNeg_25,Adenosine,Particulate,2.0571195631444263,2.9001093772692674,0.22691438730441307,0.4,0.11888973652533855,0.1
HILICNeg_25,Adenosine monophosphate,Particulate,0.84952300955504,15.036008711892778,0.4382129919198539,1,0.8372962335536422,0.7
HILICNeg_25,Citrulline,Particulate,2.1445266810192876,22.663475031602186,0.022344249844831045,0.1,0.07805252344965848,0.1
HILICNeg_25,Cytosine,Particulate,1.4996816217376143,1.8055371138564047,0.26750703054761876,0.4,0.1432231658466329,0.2
HILICNeg_25,Deoxyadenosine,Particulate,1.6789457232276075,2.5299020375884824,0.21830843886056026,0.7,0.16589372122533996,0.1
HILICNeg_25,Guanosine,Particulate,1.971961351192867,2.944978228712791,0.271154686859591,0.7,0.21908477007421553,0.2
HILICNeg_25,L-Arginine,Particulate,1.7671289163464525,3.870398748304235,0.09214721102726475,0.1,0.10734269008899389,0.1
HILICNeg_25,L-Glutamic acid,Particulate,0.4101503184806949,1.0281736959113834,0.9375932714543469,0.7,0.003950079314853708,0.1
HILICNeg_25,L-Homoserine,Particulate,0.3940677887076734,0.6614287140247955,0.2028230642990979,0.4,0.021621667356625043,0.1
HILICNeg_25,L-Lysine,Particulate,1.8089849820406816,2.155055023976061,0.2043707706707158,0.4,0.12354173081291372,0.1
HILICNeg_25,L-Proline,Particulate,1.5044850561629037,3.750680952977899,0.08361652143319641,0.1,0.12923157684674907,0.1
HILICNeg_25,L-Serine,Particulate,1.9766539926674238,3.0838664209446063,0.09226978479468444,0.1,0.08342011958504034,0.1
HILICNeg_25,L-Tyrosine,Particulate,1.3851587331927893,1.2716379658841102,0.490521390005929,0.7,0.15881716996400044,0.2
HILICNeg_250,Adenine,Particulate,1.6452469331682689,0.22549629855470416,0.015625703211789625,0.1,0.5042350331765861,1
HILICNeg_250,Adenosine,Particulate,1.3996057056625304,0.2569223428686308,7.089229048154297e-4,0.1,0.22547430419013884,0.4
HILICNeg_250,Adenosine monophosphate,Particulate,0.601757765595083,2.4916126826531473,0.6070815518247783,0.7,0.5135873524179082,0.4
HILICNeg_250,Citrulline,Particulate,1.4562088043521308,2.2894318612508178,0.023670297989675806,0.1,0.1303969018499903,0.1
HILICNeg_250,Cytosine,Particulate,1.03195819218704,0.17361545926544455,0.024574464857009756,0.1,0.8672666745727092,1
HILICNeg_250,Deoxyadenosine,Particulate,1.1404792773992476,0.22595262223929974,2.8052358524871806e-4,0.1,0.5150335711159945,1
HILICNeg_250,Guanosine,Particulate,1.331925036258067,0.2532395960062013,0.0019328639670823887,0.1,0.4189078249900631,0.7
HILICNeg_250,L-Arginine,Particulate,1.2000163643927864,0.3694072146837918,0.010618146757079842,0.1,0.31639921834195733,0.4
HILICNeg_250,L-Glutamic acid,Particulate,0.27849131780364395,0.09368730359434947,0.009128255567984285,0.1,0.00934923385578116,0.1
HILICNeg_250,L-Homoserine,Particulate,0.26817464501771765,0.06183630450774422,0.015469188427190899,0.1,0.019103093372970673,0.1
HILICNeg_250,L-Lysine,Particulate,1.2296824463171028,0.20058364542371765,0.0017515682716742276,0.1,0.31676897864520787,0.4
HILICNeg_250,L-Proline,Particulate,1.0250359553114907,0.3627063084568661,0.00440026390771809,0.1,0.8455592224274924,1
HILICNeg_250,L-Serine,Particulate,1.3501892736431869,0.2987314237542918,0.003110650679670488,0.1,0.1651036826819069,0.1
HILICNeg_250,L-Tyrosine,Particulate,0.9405845682896163,0.1199139781072794,0.012878601533281537,0.1,0.6875922238588374,1
HILICNeg_251,Adenine,Particulate,0.6886459302767362,0.020493168176318303,0.016332655280725424,0.1,0.12555834949894248,0.2
HILICNeg_251,Adenosine,Particulate,0.7162497703335543,0.027256890618382847,0.036430170805478966,0.1,0.30952947319045476,0.4
HILICNeg_251,Adenosine monophosphate,Particulate,0.540026412596849,0.05872234350342569,0.13867760320865383,0.1,0.4904388709257535,0.4
HILICNeg_251,Citrulline,Particulate,0.806542451271565,0.191247531478695,0.012595160759635845,0.1,0.5383019893698905,0.7
HILICNeg_251,Cytosine,Particulate,0.558592826519431,0.015231600048778934,0.04860310018706638,0.1,0.1875202122132019,0.4
HILICNeg_251,Deoxyadenosine,Particulate,0.6003300508278455,0.023205035219066045,0.02204545231189362,0.1,0.12295205279633978,0.2
HILICNeg_251,Guanosine,Particulate,0.6462133517078168,0.028529351413668514,0.034623950166276084,0.1,0.1926743816497796,0.2
HILICNeg_251,L-Arginine,Particulate,0.6582815434188954,0.03432976884299659,0.017190874674751114,0.1,0.21697508012032982,0.2
HILICNeg_251,L-Glutamic acid,Particulate,0.15536303833144882,0.009298575033374489,0.01712396019381092,0.1,0.014929251136739654,0.1
HILICNeg_251,L-Homoserine,Particulate,0.14913855411220328,0.005954932163280837,0.02564042256198161,0.1,0.027275715998097295,0.1
HILICNeg_251,L-Lysine,Particulate,0.6643656323002177,0.0195192513167552,0.0201298626744609,0.1,0.2266612575773702,0.2
HILICNeg_251,L-Proline,Particulate,0.5672738266495,0.03289368117911819,0.0202056498764373,0.1,0.12395163638171139,0.2
HILICNeg_251,L-Serine,Particulate,0.7208380633151787,0.026603973538633793,0.03241984079134083,0.1,0.3464902865566691,0.7
HILICNeg_251,L-Tyrosine,Particulate,0.5267145162005362,0.011241784663263513,0.018726235350197726,0.1,0.0853923094826822,0.2
HILICNeg_254,Adenine,Particulate,1.1131165343820169,0.22298302828895783,0.01916040546298316,0.1,0.8144441189674483,0.7
HILICNeg_254,Adenosine,Particulate,1.0277699659652508,0.22160068058233065,8.123392039402856e-4,0.1,0.8100855264441832,0.7
HILICNeg_254,Adenosine monophosphate,Particulate,0.4823128167072748,1.9628228922513622,0.6706517864801655,0.7,0.39407779974586576,0.4
HILICNeg_254,Citrulline,Particulate,1.061839542450498,1.9589198154345049,0.04365129659318061,0.1,0.7187001073423132,1
HILICNeg_254,Cytosine,Particulate,0.7479153277126317,0.15308242319742305,0.0592164869201418,0.1,0.38240134643788914,0.4
HILICNeg_254,Deoxyadenosine,Particulate,0.8289434106163849,0.1983165177752213,0.004934963114491496,0.1,0.21351660749416868,0.2
HILICNeg_254,Guanosine,Particulate,0.9602882961708072,0.21655271009237959,0.0043049022895904855,0.1,0.7898088804002061,0.7
HILICNeg_254,L-Arginine,Particulate,0.8788266668695313,0.3174311694813188,0.01867107659868944,0.1,0.3847016949818205,0.7
HILICNeg_254,L-Glutamic acid,Particulate,0.20386046105310934,0.08207974766190554,0.019518046626353307,0.1,0.027353541107988256,0.1
HILICNeg_254,L-Homoserine,Particulate,0.1947932845906203,0.052968112651907547,0.033438747885333006,0.1,0.045259158654137426,0.1
HILICNeg_254,L-Lysine,Particulate,0.9001279968322818,0.17256181227267048,0.007017687057317582,0.1,0.35639288488712817,0.4
HILICNeg_254,L-Proline,Particulate,0.7567095737610561,0.3120479862628554,0.00787924727187573,0.1,0.08094719773186652,0.1
HILICNeg_254,L-Serine,Particulate,0.9954731236621117,0.2610048994688011,1.4382119856905235e-4,0.1,0.9174716786138933,0.7
HILICNeg_254,L-Tyrosine,Particulate,0.6890067445400178,0.10422857259467391,0.025441016648654047,0.1,0.1718767696095165,0.1
HILICNeg_256,Adenine,Particulate,1.4687211503361435,1.0850572740135056,0.9129460923817141,1,0.5517609888876132,1
HILICNeg_256,Adenosine,Particulate,1.3586926594705564,1.3052822209106305,0.4259769726381075,0.7,0.3006206378530429,0.4
HILICNeg_256,Adenosine monophosphate,Particulate,0.5283691464041941,11.972984972054046,0.45177189224666775,1,0.4653793157235906,0.7
HILICNeg_256,Citrulline,Particulate,1.3390124707968647,11.333466907831601,0.02827571705451088,0.1,0.39039383432326685,0.7
HILICNeg_256,Cytosine,Particulate,0.9521796876344603,0.8434839250023607,0.6884145459485724,0.7,0.8977195970115661,0.7
HILICNeg_256,Deoxyadenosine,Particulate,1.0692360594992596,1.109770302576879,0.7588571607912852,1,0.8339542379145642,1
HILICNeg_256,Guanosine,Particulate,1.277532533634143,1.2761238933901538,0.5566668533100088,0.7,0.47111661167603236,0.7
HILICNeg_256,L-Arginine,Particulate,1.1175384403587194,1.8283429185595876,0.09793006262687733,0.1,0.7330837875991091,1
HILICNeg_256,L-Glutamic acid,Particulate,0.25674027279437095,0.452720121997306,0.2152575898852689,0.4,0.13653194388288545,0.1
HILICNeg_256,L-Homoserine,Particulate,0.24442424596108783,0.2975224783887148,0.15833266550638544,0.1,0.14079295346529094,0.1
HILICNeg_256,L-Lysine,Particulate,1.1576821809566127,0.9990717404691499,0.9976922394274992,0.7,0.6405099874008215,1
HILICNeg_256,L-Proline,Particulate,0.9700374488338809,1.8249271992161384,0.08142579621405101,0.1,0.9254144695628733,0.7
HILICNeg_256,L-Serine,Particulate,1.3058845585255117,1.5383254205127164,0.15781010620983135,0.1,0.34962146053415166,0.4
HILICNeg_256,L-Tyrosine,Particulate,0.8639078837878679,0.5816096870020575,0.31244391069036,0.7,0.7065817852466363,0.7
HILICNeg_257,Adenine,Particulate,0.561258463780477,0.12037525985688866,0.10141285898299451,0.1,0.3017942848743567,0.4
HILICNeg_257,Adenosine,Particulate,0.4943098642309353,0.13750064419666286,0.17256603826378233,0.1,0.3537107328693291,0.1
HILICNeg_257,Adenosine monophosphate,Particulate,0.42737246684734725,7.329024449312954,0.4784335270364123,0.7,0.24753840289793694,0.4
HILICNeg_257,Citrulline,Particulate,0.5923872293109335,2.390227880584713,0.5683267692673488,0.7,0.2840804711289502,0.4
HILICNeg_257,Cytosine,Particulate,0.4148643001936233,0.14117604085787203,0.0768898242228438,0.1,0.16683649133117934,0.1
HILICNeg_257,Deoxyadenosine,Particulate,0.4328465470774989,0.13293240540756893,0.11801423966161587,0.1,0.23667901048274875,0.1
HILICNeg_257,Guanosine,Particulate,0.45830041278137773,0.11480165841329125,0.16684112143752527,0.1,0.3271559743356293,0.1
HILICNeg_257,L-Arginine,Particulate,0.4746310379170696,0.31162044784430737,0.16760431398277456,0.4,0.2342309614355463,0.2
HILICNeg_257,L-Glutamic acid,Particulate,0.11337575308031037,0.06532746188638111,0.07836461108492561,0.1,0.08917756125043592,0.1
HILICNeg_257,L-Homoserine,Particulate,0.11128384115530159,0.04951981403998327,0.06162380494333503,0.1,0.0719386319549038,0.1
HILICNeg_257,L-Lysine,Particulate,0.4737947921680196,0.14880737867434873,0.12257605934483527,0.1,0.26651008636045215,0.2
HILICNeg_257,L-Proline,Particulate,0.39976385533236136,0.31224213126273104,0.19494960094944183,0.4,0.22528862232540353,0.1
HILICNeg_257,L-Serine,Particulate,0.4981546584007036,0.2422814007714981,0.19475900798202417,0.4,0.34106974199722623,0.4
HILICNeg_257,L-Tyrosine,Particulate,0.3859449963494278,0.09863016511535935,0.07064753798739969,0.1,0.14532734076755172,0.1
HILICNeg_259,Adenine,Particulate,0.44592401816479954,0.03575912684871025,0.1293173245342824,0.07652250047505922,0.2868071383571545,0.2
HILICNeg_259,Adenosine,Particulate,0.4110295061875986,0.0546490522807245,0.1937155865174445,0.07652250047505922,0.35421733372851344,0.2
HILICNeg_259,Adenosine monophosphate,Particulate,0.43743492421038266,3.9586488676116556,0.5328507829994339,0.6579050194284821,0.2708664049113625,0.4
HILICNeg_259,Citrulline,Particulate,0.5118418232249052,1.1006556359718058,0.9373657334330205,0.6579050194284821,0.3057614219186451,0.4
HILICNeg_259,Cytosine,Particulate,0.35748193004238027,0.059288050992017095,0.10936700254605439,0.07652250047505922,0.20041753878131646,0.2
HILICNeg_259,Deoxyadenosine,Particulate,0.3663488544181871,0.05211690967957032,0.14759393727083045,0.07652250047505922,0.2640677426045622,0.2
HILICNeg_259,Guanosine,Particulate,0.37562013705760355,0.04370004809139035,0.19048149821381166,0.07652250047505922,0.331870061467878,0.1
HILICNeg_259,L-Arginine,Particulate,0.4072329128154701,0.13785750426394436,0.1471814111611385,0.07652250047505922,0.26515366018437786,0.2
HILICNeg_259,L-Glutamic acid,Particulate,0.0980486608090581,0.026900203548196226,0.11352664783603464,0.07652250047505922,0.12867953681197056,0.1
HILICNeg_259,L-Homoserine,Particulate,0.09664413802741696,0.021505214905955746,0.09573092244347957,0.07652250047505922,0.10928532879623439,0.1
HILICNeg_259,L-Lysine,Particulate,0.40384894416603856,0.06412583045443673,0.15345955519049295,0.07652250047505922,0.29042928744649277,0.2
HILICNeg_259,L-Proline,Particulate,0.34280045562990924,0.13897524117676696,0.17047870433619428,0.07652250047505922,0.2582372059524711,0.2
HILICNeg_259,L-Serine,Particulate,0.4210480817284904,0.10559664132759079,0.19713191886538095,0.07652250047505922,0.3482519223193367,0.4
HILICNeg_259,L-Tyrosine,Particulate,0.33436529098467527,0.042714585680553106,0.10785349460320277,0.07652250047505922,0.18865903691171068,0.1
HILICNeg_260,Adenine,Particulate,0.23999996092400175,0.14527756458827326,0.00933974862623581,0.1,0.014708415169481964,0.1
HILICNeg_260,Adenosine,Particulate,0.23579612780226303,0.1560239404141831,0.0028602701705864038,0.1,2.899378677734681e-4,0.1
HILICNeg_260,Adenosine monophosphate,Particulate,0.1415541284570151,4.525690858300442,0.5169788188471723,0.7,0.16607913190996068,0.2
HILICNeg_260,Citrulline,Particulate,0.2530673450993371,2.172816639095861,0.5377818548126801,1,0.03142218605773452,0.1
HILICNeg_260,Cytosine,Particulate,0.17433228285099064,0.13577805815032903,0.0566076420208427,0.1,0.07226475748053336,0.1
HILICNeg_260,Deoxyadenosine,Particulate,0.1932089660823755,0.14279583757964162,0.005764318806901705,0.1,0.015543704128702927,0.1
HILICNeg_260,Guanosine,Particulate,0.21733746019639064,0.13451433984542568,8.774756804094863e-4,0.1,5.331084147867158e-4,0.1
HILICNeg_260,L-Arginine,Particulate,0.2083035827714205,0.30056502255608986,0.049886200547725607,0.1,0.017729537610661126,0.1
HILICNeg_260,L-Glutamic acid,Particulate,0.04862358178887413,0.06518238799881489,0.02145085680698481,0.1,0.024619601288378194,0.1
HILICNeg_260,L-Homoserine,Particulate,0.04642878579505951,0.04636332622192463,0.03648791183755299,0.1,0.038562296973008656,0.1
HILICNeg_260,L-Lysine,Particulate,0.2130512923137799,0.15000412840781896,0.003584348976905923,0.1,0.008619984252807973,0.1
HILICNeg_260,L-Proline,Particulate,0.18053782867426976,0.30677346807658035,0.06070010362002331,0.1,0.007473307189824361,0.1
HILICNeg_260,L-Serine,Particulate,0.23504181637141544,0.2517873976376564,0.034888537450788445,0.1,5.150723747178956e-4,0.1
HILICNeg_260,L-Tyrosine,Particulate,0.16372047488157382,0.09376047189585603,0.02276684470401367,0.1,0.03333661315861986,0.1
HILICNeg_261,Adenine,Particulate,0.7302950108126653,1.0696029968343126,0.9444211392307461,0.7,0.3633514713914149,0.4
HILICNeg_261,Adenosine,Particulate,0.7440117097755088,0.9745331979085315,0.9595121975602691,0.7,0.4421050153624654,0.4
HILICNeg_261,Adenosine monophosphate,Particulate,0.34729206032637155,2.793069872494165,0.5670640188861497,0.7,0.3073604082131702,0.4
HILICNeg_261,Citrulline,Particulate,0.7571258765964607,7.3462715580905105,0.12058033428792198,0.1,0.386103704346861,0.4
HILICNeg_261,Cytosine,Particulate,0.5506991154949274,0.6330786870954991,0.45430350666965796,0.4,0.2817738837259476,0.2
HILICNeg_261,Deoxyadenosine,Particulate,0.5919605651287326,0.8853076497862739,0.8159760228185573,1,0.1802528977544071,0.2
HILICNeg_261,Guanosine,Particulate,0.6742274117457635,0.9865423000819452,0.9793702591288649,0.7,0.2786364982529716,0.4
HILICNeg_261,L-Arginine,Particulate,0.6301313489017125,1.2837305836123556,0.6237247260649735,0.7,0.19783038032512515,0.2
HILICNeg_261,L-Glutamic acid,Particulate,0.14637644880044232,0.36003650292813316,0.0754330772471223,0.1,0.052822303950475075,0.1
HILICNeg_261,L-Homoserine,Particulate,0.13932235736139859,0.22252399620947752,0.07286971134673374,0.1,0.07128238822308122,0.1
HILICNeg_261,L-Lysine,Particulate,0.6380953296698539,0.7186755306433844,0.45823958523578634,0.4,0.20037289187526328,0.2
HILICNeg_261,L-Proline,Particulate,0.5414983515477775,1.2325326968785195,0.6648349558432527,0.7,0.1287284428902459,0.2
HILICNeg_261,L-Serine,Particulate,0.7051419278700621,1.030335677226894,0.9505942190738326,1,0.31827544167841215,0.4
HILICNeg_261,L-Tyrosine,Particulate,0.5011750125892591,0.43577207567412846,0.11906456110270136,0.2,0.13465538692787724,0.2
HILICNeg_263,Adenine,Particulate,0.8342306401229108,0.22425584736467302,0.012370702270925522,0.1,0.6352101235867165,0.7
HILICNeg_263,Adenosine,Particulate,0.7417700654426377,0.3128491789648527,0.08873062653037724,0.1,0.40365255810926487,0.4
HILICNeg_263,Adenosine monophosphate,Particulate,0.49019039452513674,2.590808852878713,0.5965621779465299,0.7,0.3539899915553556,0.4
HILICNeg_263,Citrulline,Particulate,0.8363127103928782,2.6399577955854427,0.06885681736224633,0.1,0.34293626736914395,0.4
HILICNeg_263,Cytosine,Particulate,0.5890356714549059,0.19517497295229969,0.025157728247127392,0.1,0.08807656046016733,0.1
HILICNeg_263,Deoxyadenosine,Particulate,0.6287310905005219,0.27088311330177517,0.02723831377666685,0.1,0.1448826366511647,0.1
HILICNeg_263,Guanosine,Particulate,0.6912469267480357,0.3191684875410438,0.09119425958083575,0.1,0.3339313669120967,0.4
HILICNeg_263,L-Arginine,Particulate,0.6788628412215753,0.43815829676771106,0.03658616515391136,0.1,0.12944226018888338,0.1
HILICNeg_263,L-Glutamic acid,Particulate,0.16017192098938102,0.11231205515151642,0.009779876458605367,0.1,0.013819311359404396,0.1
HILICNeg_263,L-Homoserine,Particulate,0.1556747053190408,0.07521955874599542,0.00648492722036787,0.1,0.008093273145533009,0.1
HILICNeg_263,L-Lysine,Particulate,0.685169545224955,0.2403435324958665,0.030088880134558377,0.1,0.19404361532025566,0.1
HILICNeg_263,L-Proline,Particulate,0.5766633838950949,0.42311781371868584,0.05672218182344769,0.1,0.11846106912957259,0.1
HILICNeg_263,L-Serine,Particulate,0.7352911178282894,0.3365455545855753,0.08917181073376339,0.1,0.3662511684283178,0.4
HILICNeg_263,L-Tyrosine,Particulate,0.543506936020105,0.14206821584432716,0.007150993043350288,0.1,0.02237651947932886,0.1
HILICNeg_264,Adenine,Particulate,0.7074321440660879,0.04020861575543854,0.06054387008693928,0.1,0.44344277183647657,0.4
HILICNeg_264,Adenosine,Particulate,0.6256684061193866,0.030726646043050695,0.11596742594309001,0.1,0.41175692601595515,0.4
HILICNeg_264,Adenosine monophosphate,Particulate,0.40122957890326694,1.019937287525567,0.9863140837176201,0.7,0.18716169884607653,0.2
HILICNeg_264,Citrulline,Particulate,0.7039566242274373,0.43642754309647236,0.18642345860892637,0.4,0.3103086050510882,0.2
HILICNeg_264,Cytosine,Particulate,0.5113482964751355,0.030956568139385604,0.04871277701544147,0.1,0.150900395501054,0.2
HILICNeg_264,Deoxyadenosine,Particulate,0.5304336327537483,0.031164835146960536,0.07389263814499404,0.1,0.23490411992650934,0.1
HILICNeg_264,Guanosine,Particulate,0.5795112775589546,0.02669229983976725,0.11465068262745162,0.1,0.364993146490776,0.7
HILICNeg_264,L-Arginine,Particulate,0.5707695996371103,0.06061884254971693,0.06367655822169761,0.1,0.23327720680338104,0.1
HILICNeg_264,L-Glutamic acid,Particulate,0.13495281575369783,0.014434248397272906,0.047755155864713905,0.1,0.06081520632384071,0.1
HILICNeg_264,L-Homoserine,Particulate,0.13195340085533427,0.010041807716022517,0.03597515127937847,0.1,0.04608438224801117,0.1
HILICNeg_264,L-Lysine,Particulate,0.571901595757843,0.030016503048573288,0.07663905079777782,0.1,0.2732772120219894,0.1
HILICNeg_264,L-Proline,Particulate,0.48105011898582173,0.05980999442246004,0.08084476026176192,0.1,0.2138351609767929,0.1
HILICNeg_264,L-Serine,Particulate,0.6100618148969474,0.048156057577755165,0.10964261790571021,0.1,0.37649170082008304,0.2
HILICNeg_264,L-Tyrosine,Particulate,0.46169118180334845,0.020189586454858403,0.04266121922971661,0.1,0.12274092103131165,0.1
HILICNeg_273,Adenine,Particulate,0.8887968543521155,0.4730909354644161,0.2328982942871936,0.4,0.6759526815930179,0.4
HILICNeg_273,Adenosine,Particulate,0.8891143909204052,0.5588039004211495,0.18192425135384163,0.2,0.623298713903,0.7
HILICNeg_273,Adenosine monophosphate,Particulate,0.5180078308789934,3.049317097805844,0.5629593320076818,0.7,0.47664129611365014,0.4
HILICNeg_273,Citrulline,Particulate,0.9472611487769418,4.3810731036752175,0.019591151767348106,0.1,0.8383318636715298,0.7
HILICNeg_273,Cytosine,Particulate,0.6597263284409781,0.3370547589191515,0.1367924233633903,0.1,0.3621472011120843,0.4
HILICNeg_273,Deoxyadenosine,Particulate,0.7244765617375354,0.48337754986514786,0.09332427319124859,0.2,0.2464197096204986,0.4
HILICNeg_273,Guanosine,Particulate,0.8127771718791059,0.569353744800035,0.23375080319091213,0.2,0.35847763315593334,0.7
HILICNeg_273,L-Arginine,Particulate,0.7815125774488211,0.7473521443066019,0.3531112482370736,0.7,0.3455904207918249,0.4
HILICNeg_273,L-Glutamic acid,Particulate,0.18257312231793918,0.19696094484573906,0.03683475811146753,0.1,0.04213310760432895,0.1
HILICNeg_273,L-Homoserine,Particulate,0.17394016220510533,0.12634255923958584,0.05726647323015993,0.1,0.06431571939752832,0.1
HILICNeg_273,L-Lysine,Particulate,0.7938895993210505,0.41590087167800954,0.04508446328365088,0.1,0.34794794937692414,0.4
HILICNeg_273,L-Proline,Particulate,0.6740108517858512,0.7259519195261995,0.28394154719728726,0.4,0.16941249514541018,0.2
HILICNeg_273,L-Serine,Particulate,0.8714604341327601,0.5950941257848819,0.12629885586761144,0.2,0.5625737685120837,0.4
HILICNeg_273,L-Tyrosine,Particulate,0.6190613753487415,0.2439683662184532,0.04924992619979751,0.1,0.1772907259712883,0.2
HILICNeg_274,Adenine,Particulate,5.678843831679749,1.8760206670270456,0.5522183212156352,0.7,0.16052704175413118,0.1
HILICNeg_274,Adenosine,Particulate,5.278144824070224,2.021096659772545,0.14815509574264016,0.1,0.04677901501423962,0.1
HILICNeg_274,Adenosine monophosphate,Particulate,2.2273962075831935,18.32878997220167,0.4385467469703688,1,0.5051988947024083,1
HILICNeg_274,Citrulline,Particulate,5.357720594501847,17.80851485522427,0.008612214108777484,0.1,4.906596605038312e-4,0.1
HILICNeg_274,Cytosine,Particulate,3.9182193276114727,1.378146552029623,0.3623070327402165,0.4,0.04714780926420306,0.1
HILICNeg_274,Deoxyadenosine,Particulate,4.225404003367731,1.7904093293016912,0.18471448354506356,0.4,0.01867246932399027,0.1
HILICNeg_274,Guanosine,Particulate,4.898294504459103,1.9883803368401625,0.22793328727529466,0.4,0.04868071462100656,0.1
HILICNeg_274,L-Arginine,Particulate,4.443521513449162,2.8874790834320256,4.4943342854440374e-4,0.1,0.004353224240313393,0.1
HILICNeg_274,L-Glutamic acid,Particulate,1.0291273610877698,0.7405168009434816,0.20327855516551968,0.2,0.8142660519167525,1
HILICNeg_274,L-Homoserine,Particulate,0.9881624880260487,0.48427047117085187,0.04707812634931232,0.1,0.9385417951922521,0.7
HILICNeg_274,L-Lysine,Particulate,4.539716053464837,1.5710302915331373,0.049288494956293026,0.1,0.005766889237814766,0.1
HILICNeg_274,L-Proline,Particulate,3.8138440455392355,2.8332380795751018,2.0021025925495746e-5,0.1,0.004824020292697747,0.1
HILICNeg_274,L-Serine,Particulate,5.0331024146491945,2.3479933650369347,0.010059325900620496,0.1,0.012508110059156944,0.1
HILICNeg_274,L-Tyrosine,Particulate,3.499351777710989,0.9429130969667826,0.7307248005498339,1,0.0034874827504463254,0.1
HILICNeg_276,Adenine,Particulate,1.1266713236814467,2.035933636620181,0.4860131464134194,1,0.8245616824262312,0.7
HILICNeg_276,Adenosine,Particulate,0.9408769580928804,2.2759165261146883,0.11177810445494309,0.2,0.8501658759616416,0.7
HILICNeg_276,Adenosine monophosphate,Particulate,0.5823123595168652,27.189140094314766,0.4321608455775325,0.7,0.49104876005893205,0.4
HILICNeg_276,Citrulline,Particulate,1.0613831178675537,21.503515259653565,0.01658842390018616,0.1,0.778145350174079,1
HILICNeg_276,Cytosine,Particulate,0.7328157489323098,1.5978389107078947,0.12325955855076097,0.1,0.28549819690750017,0.7
HILICNeg_276,Deoxyadenosine,Particulate,0.7999325622323646,2.0544949986228938,0.0881131568424579,0.2,0.41697337713967253,0.7
HILICNeg_276,Guanosine,Particulate,0.89286599722982,2.2503744920477997,0.20279555003419233,0.2,0.7529427587676608,1
HILICNeg_276,L-Arginine,Particulate,0.8609687526005962,3.421700078246144,4.5862311472238585e-4,0.1,0.5212337311199562,1
HILICNeg_276,L-Glutamic acid,Particulate,0.20290195786396323,0.8720935479257669,0.5163846103905454,0.7,0.02714157898247617,0.1
HILICNeg_276,L-Homoserine,Particulate,0.19693535206829021,0.5820866935537129,0.07824442038161568,0.1,0.02275728879110851,0.1
HILICNeg_276,L-Lysine,Particulate,0.8708603120488304,1.8345431113209316,0.032754768799564904,0.1,0.602347764311217,1
HILICNeg_276,L-Proline,Particulate,0.7285618152483534,3.321200555929616,0.0010139826661000697,0.1,0.30343714758953466,0.4
HILICNeg_276,L-Serine,Particulate,0.9304246505215479,2.667998021191423,0.021083213646145377,0.1,0.8148612460286588,1
HILICNeg_276,L-Tyrosine,Particulate,0.6864446551537109,1.1238922773206643,0.45731656012221017,0.7,0.12830498706297544,0.2
HILICNeg_279,Adenine,Particulate,1.8521075549380517,0.4127281692995349,0.13093773204883785,0.1,0.382073440555798,0.4
HILICNeg_279,Adenosine,Particulate,1.6446155326624856,0.5409152437226094,0.1596085159563684,0.2,0.08808629854234094,0.1
HILICNeg_279,Adenosine monophosphate,Particulate,0.7588027400523069,3.4032257102798726,0.5462562969824555,0.7,0.7342766342382575,0.7
HILICNeg_279,Citrulline,Particulate,1.71818863057614,4.303988611539772,0.031863212954781665,0.1,0.006701675165696922,0.1
HILICNeg_279,Cytosine,Particulate,1.215986744905103,0.32517400552013376,0.05689719262695986,0.1,0.4096746396703715,0.4
HILICNeg_279,Deoxyadenosine,Particulate,1.338138696654387,0.46235789467556804,0.05567213449217954,0.1,0.09049901153956824,0.1
HILICNeg_279,Guanosine,Particulate,1.5457912182033067,0.5514576498878689,0.2232524459640606,0.4,0.1853202102393394,0.2
HILICNeg_279,L-Arginine,Particulate,1.4172785020945962,0.7279400728846129,0.2624127916026901,0.4,0.012638698584195687,0.1
HILICNeg_279,L-Glutamic acid,Particulate,0.3295581829750294,0.18838663235717037,0.0018547813395507007,0.1,0.01151632424902534,0.1
