mass_feature,core_metab,sample_fraction,enrich_hNH4_fc,enrich_h_fc,ttest_p_h,p_value_mannwhitney_h,ttest_p_hNH4,p_value_mannwhitney_hNH4
2-Ketoglutaric acid,Cytosine,Particulate,0.9780462335328434,0.9706649819875293,0.9065035862176966,1,0.9209340221082756,1
2-Ketoglutaric acid,Deoxyadenosine,Particulate,1.0129144964065044,1.3104865374449346,0.6309218558541825,1,0.9490930952277221,0.7
2-Ketoglutaric acid,Glutathione disulfide,Particulate,0.257941274001585,8.93492877062873,0.44544777044660605,1,0.07885647691903767,0.1
2-Ketoglutaric acid,Guanosine,Particulate,1.0963017574268237,1.8817443922433936,0.4965867071343111,1,0.7140240654981218,1
2-Ketoglutaric acid,L-Arginine,Particulate,1.0818216116826151,2.14203429259856,0.24885258043648098,0.2,0.6687252024440914,0.7
2-Ketoglutaric acid,L-Glutamic acid,Particulate,0.26065070209209806,0.5565736298341468,0.1443415496261472,0.4,0.020946273290540673,0.1
2-Ketoglutaric acid,L-Homoserine,Particulate,0.24471756092158845,0.3745566032150877,0.022515132609480716,0.1,0.0076221317145928865,0.1
2-Ketoglutaric acid,L-Lysine,Particulate,1.0877269008425203,1.2021947144896263,0.7246806789682587,1,0.7026673918265605,0.7
2-Ketoglutaric acid,L-Proline,Particulate,0.9234497447146525,2.1692053210184397,0.2306701631659955,0.2,0.7397528368775758,1
2-Ketoglutaric acid,L-Serine,Particulate,1.1760935014849752,1.6344273244931222,0.3295474698131187,0.4,0.5576583069545509,0.7
2-Ketoglutaric acid,L-Tyrosine,Particulate,0.87442568847532,0.6928144332517501,0.28968925338285995,0.4,0.40510710051490756,1
3-Phosphoglycerate,Adenine,Particulate,1.069713371759718,0.26636444736011383,0.036944588311618495,0.1,0.8424446257149271,0.7
3-Phosphoglycerate,Adenosine,Particulate,1.0129842895179668,0.29934186596316176,0.0013547773806895876,0.1,0.8760686211198163,1
3-Phosphoglycerate,Cytosine,Particulate,0.7740943262777783,0.2110722605120477,0.03442231254094596,0.1,0.3146720201395424,0.7
3-Phosphoglycerate,Deoxyadenosine,Particulate,0.840681595317764,0.2643452405075481,5.089178378935102e-4,0.1,0.13551993363528603,0.2
3-Phosphoglycerate,Glutathione disulfide,Particulate,0.23863944761072048,2.376764912855548,0.6104948789056984,0.7,0.020074548084721318,0.1
3-Phosphoglycerate,Guanosine,Particulate,0.9217207906678513,0.34591944504931393,0.007655641079695529,0.1,0.42881197694788953,0.7
3-Phosphoglycerate,L-Arginine,Particulate,0.9025553164516,0.436845847176496,0.005218975353170217,0.1,0.520607020069219,0.7
3-Phosphoglycerate,L-Glutamic acid,Particulate,0.21493537663578524,0.11229411809712457,0.007554887793830525,0.1,0.00535881228989385,0.1
3-Phosphoglycerate,L-Homoserine,Particulate,0.20083405327394366,0.07385445286935167,0.01480903850120443,0.1,0.012657900439172375,0.1
3-Phosphoglycerate,L-Lysine,Particulate,0.9210790899953326,0.2411705531794716,1.933856467853361e-5,0.1,0.5839367846353227,0.7
3-Phosphoglycerate,L-Proline,Particulate,0.7821716037617549,0.45023735829921635,3.9979260742541766e-5,0.1,0.21849479065736316,0.7
3-Phosphoglycerate,L-Serine,Particulate,1.0096928480962224,0.352465135483042,0.0023543694955166497,0.1,0.9436308354148701,0.7
3-Phosphoglycerate,L-Tyrosine,Particulate,0.7159465700846123,0.14168781744299674,0.010555322405400584,0.1,0.11787157899171379,0.2
5-Hydroxyectoine,Adenine,Dissolved,2.4978409065743854,2.757012231290367,0.39191808043828597,0.2,0.4394693134005635,1
5-Hydroxyectoine,Adenine,Particulate,1.1709216442804258,0.611158216597837,0.4121194201481937,0.7,0.6921101150807645,0.7
5-Hydroxyectoine,Adenosine,Dissolved,1.8541836749114524,3.1748356694700832,0.09781018920070438,0.1,0.2752046465855731,0.2
5-Hydroxyectoine,Adenosine,Particulate,1.0808955524752677,0.6833981864229889,0.2390993150006373,0.4,0.7137443332895131,0.4
5-Hydroxyectoine,Cytosine,Dissolved,1.3932553169015394,2.3008639708663927,0.04910765058430025,0.1,0.33477970988825156,0.4
5-Hydroxyectoine,Cytosine,Particulate,0.8416542039530983,0.48787459632364716,0.03404439173651768,0.1,0.4251081510993788,0.4
5-Hydroxyectoine,Deoxyadenosine,Dissolved,1.5649238430687562,2.8393905665581967,0.07318183640199845,0.1,0.383306238901799,0.4
5-Hydroxyectoine,Deoxyadenosine,Particulate,0.8967899298712239,0.6111026459451391,0.07631342384160149,0.1,0.2500374733479538,0.4
5-Hydroxyectoine,Glutathione disulfide,Dissolved,0.3119283509449509,25.206595533850592,0.42520923889386425,0.7,0.0607919856408284,0.1
5-Hydroxyectoine,Glutathione disulfide,Particulate,0.22966646974029117,5.106047488110335,0.4920646531402081,0.7,0.02256990348843723,0.1
5-Hydroxyectoine,Guanosine,Dissolved,1.8248093063690372,3.722402924742695,0.1368874990140704,0.1,0.4032493654235855,0.7
5-Hydroxyectoine,Guanosine,Particulate,0.9872053946426761,0.8009683356277304,0.5151402453863267,0.7,0.9343178058174515,1
5-Hydroxyectoine,L-Arginine,Dissolved,1.6376265026526087,4.718517211153724,0.003667302444107607,0.1,0.32254389619989243,0.1
5-Hydroxyectoine,L-Arginine,Particulate,0.9547852734402125,1.003444457079547,0.9640529925892541,1,0.4674855016022844,1
5-Hydroxyectoine,L-Glutamic acid,Dissolved,0.38823074982282546,1.2185083804044121,0.30048773846023047,0.7,0.021300263355421185,0.1
5-Hydroxyectoine,L-Glutamic acid,Particulate,0.2276997938045417,0.26118419441754653,8.257284007795118e-4,0.1,1.4864331038970249e-5,0.1
5-Hydroxyectoine,L-Homoserine,Dissolved,0.3616361183157137,0.8100812742213601,0.07494632841348052,0.1,0.01826644444709263,0.1
5-Hydroxyectoine,L-Homoserine,Particulate,0.2121862435557217,0.1722169071255211,5.682853128694857e-4,0.1,6.582015038163223e-4,0.1
5-Hydroxyectoine,L-Lysine,Dissolved,1.673570019142875,2.5894361313532754,0.02549034003260006,0.1,0.32834652206270976,0.4
5-Hydroxyectoine,L-Lysine,Particulate,0.9683871114342282,0.553192373213758,0.014693807829154895,0.1,0.7387778502274605,0.7
5-Hydroxyectoine,L-Proline,Dissolved,1.3794364094580498,4.834014279981274,0.005549499433608902,0.1,0.4161273744581992,0.7
5-Hydroxyectoine,L-Proline,Particulate,0.8198256454024304,1.0258803792968778,0.7945334823447483,0.7,0.1357433147526157,0.1
5-Hydroxyectoine,L-Serine,Dissolved,1.8024540873515058,3.730267070067608,3.528296030115923e-4,0.1,0.26485547242011664,0.2
5-Hydroxyectoine,L-Serine,Particulate,1.0570653945661452,0.7958917458687979,0.2601948306529762,0.1,0.7169451827948498,0.7
5-Hydroxyectoine,L-Tyrosine,Dissolved,1.2853576280779353,1.5413885887590812,0.006903695489854301,0.1,0.4907835749575411,1
5-Hydroxyectoine,L-Tyrosine,Particulate,0.7619994374518186,0.32810019414837366,5.830705915084929e-5,0.1,0.020670371604160805,0.1
5-Oxoproline,Adenine,Particulate,0.04151043384081169,0.05982949959699777,0.1943901540007683,0.4,0.18939564247964016,0.4
5-Oxoproline,Adenosine,Particulate,0.034624069609687905,0.06692457235537215,0.199943558289519,0.7,0.19041255923675526,0.7
5-Oxoproline,Cytosine,Particulate,0.03202451371556502,0.05686515869414518,0.18943531796650973,0.7,0.18231840083531686,0.2
5-Oxoproline,Deoxyadenosine,Particulate,0.030317934448672125,0.06256821658924412,0.19442488443781308,0.7,0.18507896595758497,0.7
5-Oxoproline,Glutathione disulfide,Particulate,0.006390020748959186,0.48642169470876845,0.495909743728328,0.7,0.18526316283108352,0.1
5-Oxoproline,Guanosine,Particulate,0.03168268567947456,0.07762507136925897,0.20057560719155687,0.7,0.18711325913280727,0.7
5-Oxoproline,L-Arginine,Particulate,0.03187864578225447,0.10319062865032151,0.2085981205751003,0.7,0.18676561108731704,0.7
5-Oxoproline,L-Glutamic acid,Particulate,0.0077903171146569035,0.027288558074687896,0.18776426257710668,0.4,0.18233863970972175,0.1
5-Oxoproline,L-Homoserine,Particulate,0.007406956614802722,0.01850156105955897,0.18824892057941342,0.1,0.1851552525807169,0.1
5-Oxoproline,L-Lysine,Particulate,0.031848809631371454,0.055817719368439954,0.19292830855985155,0.7,0.185982757416328,0.7
5-Oxoproline,L-Proline,Particulate,0.02690680200653722,0.10444493903677045,0.2080813038020435,0.7,0.1845059672862474,0.7
5-Oxoproline,L-Serine,Particulate,0.0341748270707119,0.07914657215394412,0.2021124883382774,0.7,0.18859292000557454,0.7
5-Oxoproline,L-Tyrosine,Particulate,0.026291078977884273,0.03483660601146152,0.189358159152712,0.7,0.18692010252756996,0.1
Adenine,Adenosine,Particulate,1.1053468021725843,2.156560237060902,0.4138224585901679,0.7,0.7660898232391843,0.7
Adenine,Cytosine,Particulate,0.8842641594609159,1.3091371946984824,0.5421080127695164,0.7,0.7294157493519469,1
Adenine,Deoxyadenosine,Particulate,0.9116945344927785,1.7657715673944856,0.44088065394995146,0.7,0.73565402421926,0.7
Adenine,Glutathione disulfide,Particulate,0.2789834873578398,21.41509020820211,0.42830014634567015,0.7,0.0330425980686796,0.1
Adenine,Guanosine,Particulate,0.9558151913270515,2.663931013371369,0.38928999230560374,0.7,0.8322458707457434,0.7
